movie,ratings
431,4.0
1093,4.5
7,5.0
158,3.0
186,2.0
315,3.0
342,2.5
370,4.0
543,3.0
832,4.0
1094,1.0
1246,4.0
1380,4.0
2001,3.0
2012,5.0
2699,0.5
3623,3.0
3751,4.0
3897,2.5
34,3.0
47,4.0
173,2.5
208,2.5
293,4.0
296,4.0
318,4.5
593,3.0
788,1.5
858,4.5
1610,4.0
1682,3.5
1729,3.0
2028,4.5
2424,3.0
2762,3.0
2858,3.5
2959,2.0
3147,4.5
3578,3.5
4995,4.0
5995,4.5
79,3.5
105,4.5
903,3.0
969,4.5
1022,3.5
1029,3.5
1094,0.5
1302,4.0
1674,3.5
1957,3.0
1962,3.5
2688,4.0
2871,3.0
3101,3.5
3755,4.0
110,5.0
315,3.0
908,5.0
2359,5.0
2628,3.0
3101,4.0
3703,3.0
31,1.5
247,5.0
282,1.5
543,3.5
762,1.5
913,4.0
1302,4.0
1376,2.5
1597,3.5
1747,3.5
2100,3.5
2294,3.5
2336,3.5
2406,3.0
2407,3.0
2657,3.5
2804,4.0
3948,4.0
296,3.0
480,3.5
6593,5.0
8643,4.0
60,3.5
318,4.5
413,1.5
527,5.0
562,2.0
1385,3.0
1441,3.0
1717,2.5
1911,3.0
2369,4.0
2428,3.5
2739,3.5
3113,3.5
3555,4.0
4128,4.0
4734,4.0
6953,3.5
20,2.0
273,3.5
441,4.0
1735,4.0
2059,3.0
2076,3.5
2150,4.5
2459,3.5
2770,2.0
2792,4.0
3186,3.0
3646,4.0
4085,4.0
6953,3.5
318,5.0
546,1.0
647,4.0
830,3.0
898,3.0
1569,4.0
1597,3.5
1620,4.5
1923,3.5
1947,3.0
2005,3.5
2058,3.0
2124,2.5
3147,4.5
3246,4.0
3252,3.5
3257,3.0
3298,4.0
3424,3.0
3809,4.0
34162,4.0
195,3.5
307,2.5
308,2.0
914,4.5
916,4.5
1186,3.0
2336,4.0
2389,5.0
2770,3.0
3668,4.0
4144,4.0
4386,3.5
4639,4.0
7154,2.5
48,3.5
163,4.0
282,2.0
315,3.5
370,3.0
485,1.5
1320,4.5
1376,2.5
1380,3.0
2006,3.5
2353,4.0
3052,4.5
3623,3.0
3977,4.0
6377,3.5
7153,4.0
76,3.5
135,3.0
429,2.5
1449,3.5
1779,3.5
2962,3.0
3258,2.5
3354,3.0
4619,4.0
4878,4.0
7178,3.5
30822,1.0
246,3.0
586,2.0
1093,4.0
1097,3.0
1196,4.0
1210,3.0
1373,3.0
1721,4.0
1961,4.0
1968,4.0
2369,2.0
2396,3.0
2599,4.0
2605,3.0
2683,3.0
2694,3.0
2706,5.0
2716,4.0
2763,3.0
2770,4.0
2805,1.0
2858,5.0
2881,2.0
2908,3.0
2987,4.0
3179,2.0
3285,3.0
3408,3.0
3578,5.0
3617,2.0
3623,3.0
3708,3.0
3752,3.0
3824,1.0
3977,3.0
4022,4.0
4639,2.0
191,1.0
481,3.0
976,2.0
1267,5.0
1968,4.0
3274,4.0
3285,2.0
3298,4.0
3317,4.0
3328,5.0
3408,5.0
3409,4.0
3478,3.0
3510,1.0
3513,2.0
3524,5.0
3525,3.0
3534,3.0
3535,3.0
3538,4.0
3545,5.0
3548,2.0
3552,5.0
3578,3.0
30,2.0
97,5.0
231,4.0
307,5.0
866,1.0
912,5.0
1183,2.0
1214,5.0
1273,5.0
1280,5.0
1415,2.0
1682,3.0
1690,1.0
1704,2.0
2076,5.0
2578,4.0
2708,4.0
2710,2.0
2858,4.0
2860,2.0
207,3.0
318,4.5
527,4.5
1203,4.5
1209,4.0
1537,2.0
1862,2.0
2478,3.0
2944,3.0
2959,4.0
3617,3.0
3968,3.0
4002,3.5
4084,2.5
4973,5.0
5135,4.0
5541,3.0
5618,5.0
6016,4.0
6863,3.5
135,1.0
180,1.0
230,3.0
303,3.0
327,1.0
431,5.0
455,3.0
719,1.0
1373,2.0
2085,5.0
2605,3.0
2707,5.0
2908,3.0
3148,3.0
3555,4.0
355,2.0
362,2.0
372,3.0
431,4.5
724,2.0
849,3.0
1060,1.5
1120,3.0
1249,3.0
1466,4.0
1729,4.0
2278,3.5
2336,4.0
2427,4.5
2605,2.0
2947,2.0
3755,4.0
4246,2.5
1918,3.0
1923,3.0
2006,4.0
2025,3.0
2028,5.0
2126,2.0
2167,4.0
170,4.0
203,4.5
362,2.5
379,1.0
765,4.0
799,4.0
1020,4.0
1100,1.5
1223,3.5
1298,4.5
2662,0.5
3082,3.0
3247,4.5
3499,4.0
3745,3.5
3798,1.5
3827,3.0
3,3.0
543,3.0
910,4.0
913,4.0
1282,4.0
1320,3.0
1394,3.0
1597,3.5
2003,3.0
2006,2.5
2302,3.5
2353,3.0
2699,2.5
2763,3.5
3175,2.5
158,3.0
1562,3.5
1569,4.5
2353,4.5
527,4.0
610,5.0
616,2.0
922,2.5
1093,5.0
1186,2.0
1214,3.0
1223,2.5
1231,4.0
1321,5.0
1357,3.5
1373,1.5
1387,2.5
1663,3.0
1831,1.0
1960,3.0
2094,2.0
2109,3.0
3070,5.0
3107,2.5
3108,3.0
3752,1.0
4061,4.5
6377,4.0
147,4.0
1236,3.5
1537,3.0
1681,2.5
1835,3.0
1986,4.5
2016,2.0
3082,4.0
3178,4.5
4387,4.0
4673,3.5
8361,3.5
33154,4.0
42738,4.0
186,3.0
342,2.5
471,3.0
515,5.0
852,3.5
1094,3.0
1204,3.0
1552,3.0
1639,4.0
1673,3.0
2081,2.5
2302,3.5
2353,3.0
2770,3.0
2791,4.0
3052,5.0
3176,3.0
260,4.0
541,3.0
674,4.5
923,4.0
1196,4.0
1203,4.0
1517,3.5
2064,2.0
2571,5.0
2683,4.0
2792,3.5
2971,4.0
2997,2.5
3053,3.0
3785,4.5
4052,4.0
4370,3.0
4886,3.5
4973,4.0
4975,2.5
4993,4.5
5481,4.0
5618,2.5
5782,4.5
5903,4.5
5952,4.5
6016,3.5
6502,3.5
7153,4.5
7346,2.0
7361,4.0
8371,1.5
8526,2.0
8874,5.0
8961,4.0
31658,2.5
33004,4.5
43853,1.0
480,5.0
1704,4.0
3101,5.0
198,3.0
585,4.0
783,2.5
1148,5.0
1285,4.0
1320,3.5
1372,3.0
1375,2.5
1408,3.0
1597,3.5
1673,3.5
1909,3.5
2502,4.0
2770,3.5
3052,4.5
3623,3.0
5952,4.5
356,4.0
431,3.5
475,4.0
531,4.0
1093,4.0
1172,5.0
1186,4.5
1272,3.5
1296,3.5
1299,2.5
1333,4.0
1635,4.5
2407,2.5
2872,1.0
2944,2.0
3317,4.0
3755,4.0
8640,4.0
342,3.5
466,3.0
904,5.0
1090,4.5
1266,4.5
1358,1.0
1625,3.5
1673,4.0
1732,4.0
2194,4.5
2321,3.5
2353,3.5
2406,2.5
2699,3.0
3147,3.5
3623,2.5
4034,4.0
172,2.0
196,1.0
435,3.0
466,1.5
543,3.5
552,2.0
555,4.0
596,0.5
802,3.0
1028,0.5
1094,3.5
1234,2.5
1278,5.0
1376,4.0
1625,4.5
1639,4.0
1673,5.0
2302,3.5
2406,3.5
2599,3.5
31,2.5
160,5.0
163,5.0
173,3.5
277,4.0
370,3.0
585,5.0
832,1.5
902,3.0
1339,5.0
1371,1.0
1569,4.5
1676,2.5
2105,3.5
2161,5.0
2302,5.0
2353,5.0
2455,5.0
2699,2.5
2712,2.5
455,3.0
531,3.5
913,4.0
1120,4.0
1299,3.5
1625,2.5
1953,2.0
1960,2.0
2302,4.0
2371,1.5
3210,2.0
3510,4.0
3703,3.0
3755,3.5
4085,3.5
908,3.5
1080,5.0
1230,2.5
1304,4.0
1500,4.5
2012,2.5
2174,3.0
2406,3.0
2599,3.5
2640,3.0
2700,3.5
2797,2.5
3793,2.5
3897,4.0
5060,3.0
802,3.0
1120,2.5
1722,4.5
2231,4.0
2694,4.5
3986,3.0
1,3.0
2,3.0
10,5.0
34,2.0
150,4.0
153,1.0
158,3.0
231,5.0
317,5.0
356,4.0
364,2.0
480,5.0
500,5.0
551,2.0
587,5.0
588,1.0
594,1.0
736,5.0
494,4.0
910,4.0
914,4.0
969,5.0
1028,2.5
1271,5.0
1376,2.0
1674,5.0
1722,5.0
1747,1.0
1777,0.5
2336,4.5
2407,0.5
2761,1.5
3101,5.0
22,2.5
31,2.5
158,4.0
1204,3.5
1275,1.5
1372,3.0
1562,2.0
1722,4.0
1917,3.5
2012,4.5
2078,2.5
2268,3.0
2617,3.5
2640,3.5
3101,2.0
2,5.0
356,4.0
592,2.0
1961,3.0
2382,2.0
3555,4.0
3578,5.0
3744,2.0
3753,4.0
3793,2.0
19,1.0
350,3.0
368,1.5
435,2.5
442,1.0
508,3.5
594,1.0
653,2.0
750,5.0
920,3.0
924,4.0
1206,5.0
1213,4.0
1259,1.5
1291,4.0
1387,2.5
1527,4.0
1968,2.0
2355,3.5
2716,3.5
3578,4.5
163,2.0
370,4.0
466,3.5
784,1.5
1320,4.0
1376,4.0
1396,4.0
1552,3.5
1625,3.5
2081,1.0
2353,4.5
2640,3.0
2657,5.0
2699,2.0
3623,4.0
4034,4.0
7153,5.0
32,5.0
480,5.0
590,3.0
762,4.0
788,3.0
1073,5.0
1136,3.0
1339,4.0
1425,2.0
1527,2.0
1573,2.0
1580,3.0
1584,5.0
1603,3.0
1690,5.0
1734,5.0
1961,3.0
2046,4.0
2396,5.0
2571,5.0
2628,3.0
3175,2.0
3535,3.0
500,4.0
2496,4.0
3146,3.0
3617,3.0
3988,2.0
4023,3.0
5349,4.0
203,5.0
267,0.5
327,3.0
550,3.5
955,4.0
1020,4.5
1025,3.5
1235,3.5
1614,4.0
1644,1.5
2085,4.0
2139,2.5
2141,3.0
3186,4.5
3396,4.0
35836,5.0
3,1.0
32,3.0
66,3.0
76,3.0
104,3.0
480,5.0
648,3.0
724,3.0
736,3.0
780,3.0
832,4.0
849,3.0
1061,4.0
1073,4.0
1356,5.0
44,1.0
170,3.5
180,4.0
216,3.5
224,3.0
441,3.5
849,3.0
1022,4.5
1339,3.5
1409,2.5
1411,3.5
1479,3.5
1635,3.0
2058,3.5
2329,2.5
2858,5.0
3005,3.0
3361,4.0
4973,4.5
260,4.0
1584,5.0
3072,4.0
3101,5.0
3690,1.0
480,4.0
1127,4.0
1194,3.0
1500,4.0
2407,5.0
2699,3.0
3035,4.0
1097,5.0
1196,3.0
1769,2.0
2028,4.0
4149,1.0
4205,3.0
4343,4.0
4344,4.0
4345,5.0
4368,3.0
4370,4.0
4378,2.0
4381,4.0
4386,4.0
4389,4.0
4447,5.0
4448,4.0
4452,4.0
4516,3.0
4638,3.0
4639,3.0
4643,3.0
4700,2.0
4718,3.0
4719,2.0
4723,3.0
4734,4.0
4745,5.0
31,4.5
256,3.5
1061,5.0
1271,3.5
1405,2.0
1597,4.0
1644,3.0
1663,3.0
1918,5.0
2278,4.0
2427,3.0
2541,2.5
2881,5.0
3552,4.5
4361,1.0
