movie,ratings
50,5.0
318,5.0
590,4.0
593,5.0
741,3.0
800,4.0
912,3.0
1127,3.0
1210,5.0
1280,3.0
1911,3.0
2028,5.0
2136,2.0
2188,1.0
2336,4.0
2394,3.0
2396,3.0
2422,1.0
2490,4.0
2599,4.0
2605,3.0
2683,2.0
2686,4.0
2688,3.0
2699,4.0
2701,1.0
2706,4.0
2710,2.0
2716,4.0
2723,3.0
2762,5.0
2826,1.0
2840,3.0
2907,1.0
2995,2.0
3081,4.0
3176,3.0
3203,2.0
3238,1.0
3285,2.0
3300,1.0
3354,1.0
3578,4.0
3593,1.0
3623,4.0
3753,3.0
3793,5.0
3798,4.0
32,5.0
50,5.0
104,4.0
150,4.0
175,1.0
223,4.0
293,4.0
296,5.0
318,5.0
524,5.0
593,4.0
608,5.0
628,4.0
745,4.0
778,3.0
785,4.0
866,5.0
1060,4.0
1061,3.0
1196,4.0
1213,4.0
1393,4.0
1552,3.0
1617,5.0
1639,4.0
1680,4.0
1682,5.0
1704,4.0
1711,2.0
1732,5.0
1748,5.0
1799,4.0
1882,1.0
2028,5.0
2310,3.0
2324,4.0
2329,5.0
2355,4.0
2395,5.0
2396,4.0
2427,2.0
2433,3.0
2485,2.0
2490,3.0
2501,4.0
2502,4.0
2541,1.0
2571,5.0
2598,3.0
2683,3.0
1,4.0
2,3.0
10,4.0
16,3.0
19,3.0
21,4.0
25,3.0
32,5.0
34,3.0
36,3.0
39,3.0
47,3.0
50,5.0
52,5.0
95,3.0
111,4.0
141,3.0
145,2.0
149,3.0
150,2.0
153,3.0
156,3.0
160,2.0
161,4.0
163,3.0
165,3.0
172,3.0
173,3.0
175,4.0
185,3.0
186,3.0
196,3.0
208,3.0
223,3.0
224,4.0
225,3.0
227,3.0
231,4.0
235,3.0
236,4.0
247,2.0
249,3.0
253,5.0
256,3.0
257,4.0
261,3.0
265,3.0
266,2.0
272,4.0
273,3.0
103,5.0
111,5.0
541,4.0
1210,3.0
1252,5.0
1617,5.0
1894,3.0
3185,3.0
3189,4.0
3285,1.0
3298,2.0
3299,2.0
3301,3.0
3326,4.0
3354,2.0
3355,3.0
3408,3.0
3481,3.0
3483,3.0
3512,3.0
3515,3.0
3535,3.0
3536,4.0
3556,5.0
3578,5.0
3593,1.0
3617,3.0
3623,2.0
3624,4.0
3646,1.0
3717,3.0
3744,1.0
3745,1.0
3751,4.0
3752,3.0
3755,4.0
3784,3.0
3793,5.0
3798,3.0
3826,3.0
3861,3.0
3863,4.0
3879,3.0
3886,3.0
3911,5.0
3916,4.0
3948,5.0
3968,2.0
3969,3.0
3977,5.0
2,3.0
3,4.0
10,4.0
11,3.0
15,4.0
22,3.0
95,3.0
110,5.0
150,5.0
153,3.0
158,4.0
160,3.0
162,4.0
165,4.0
172,3.0
173,3.0
174,3.0
185,3.0
196,3.0
203,1.0
204,4.0
208,3.0
225,3.0
231,3.0
234,3.0
256,4.0
267,3.0
276,4.0
277,4.0
292,3.0
296,2.0
303,3.0
315,3.0
316,3.0
327,1.0
329,3.0
333,3.0
338,3.0
349,4.0
355,4.0
356,3.0
367,3.0
368,3.0
370,4.0
374,3.0
377,4.0
380,5.0
382,3.0
410,4.0
415,3.0
1,5.0
2,4.0
10,3.0
19,3.0
22,3.0
25,5.0
32,4.0
47,4.0
105,3.0
110,5.0
150,3.0
161,5.0
168,4.0
185,4.0
186,3.0
195,3.0
204,3.0
216,3.0
218,3.0
222,3.0
225,3.0
235,2.0
236,4.0
249,3.0
252,3.0
257,3.0
261,3.0
266,4.0
280,3.0
288,2.0
292,2.0
296,4.0
300,2.0
315,3.0
316,4.0
318,5.0
329,4.0
333,5.0
337,4.0
338,3.0
339,4.0
342,4.0
349,2.0
353,2.0
356,4.0
357,4.0
364,4.0
372,4.0
377,3.0
380,3.0
1,3.0
2,3.0
5,4.0
10,3.0
11,4.0
17,5.0
21,4.0
25,3.0
