movie,ratings
480,3.0
500,2.0
527,4.0
858,4.0
1092,3.0
1097,3.0
1270,3.0
1968,3.0
3101,3.0
4474,3.0
480,3.0
500,2.0
527,4.0
858,4.0
1092,3.0
1097,3.0
1270,3.0
1968,3.0
3101,3.0
4474,3.0
186,4.0
471,2.0
515,2.0
1204,3.0
1246,3.5
1250,2.0
1293,3.0
1407,2.0
1485,3.0
1777,2.0
2502,4.0
4995,1.5
5816,3.0
6711,1.0
7153,3.0
1909,4.0
432,2.5
784,1.5
908,4.0
1380,1.5
1485,3.0
1552,3.5
2054,3.5
2406,3.5
431,3.5
203,4.5
308,3.0
379,3.0
381,4.0
481,4.0
1103,1.5
1298,4.5
1416,5.0
1441,1.5
2616,2.0
2686,1.5
2739,3.0
2795,1.0
2951,2.0
3100,4.0
3424,3.0
3608,1.5
5013,2.0
31,0.5
256,0.5
1047,3.0
1232,5.0
1263,4.0
1339,2.0
1562,0.5
1732,5.0
1953,3.5
1994,3.0
2002,3.0
2021,3.0
2105,2.0
2193,3.0
2248,3.0
2278,4.0
2641,2.0
3255,0.5
43983,5.0
356,4.0
920,3.0
2181,2.0
2321,3.0
2636,2.0
3257,4.0
3321,3.0
3567,2.0
3731,2.0
4693,4.0
4806,3.0
5120,3.0
170,3.0
934,5.0
1013,2.5
1375,0.5
1702,3.0
1974,0.5
2116,0.5
2137,2.5
2394,2.0
2720,0.5
2722,2.5
3157,0.5
3256,3.0
3686,3.0
3827,4.0
3911,0.5
29,5.0
193,2.0
637,1.0
720,2.0
743,1.0
968,2.0
1027,0.5
1235,1.0
1272,3.5
1296,1.0
1345,1.0
1373,2.0
1805,4.0
2108,2.0
2109,0.5
2288,3.0
3210,1.5
3317,0.5
616,1.5
1025,3.5
1271,1.5
1562,2.0
1792,2.5
1831,2.5
2004,2.5
2080,2.0
2717,4.0
2723,3.5
2968,3.0
2993,3.0
3396,4.0
3638,3.0
3809,2.5
3984,3.0
1090,2.0
1380,1.0
1485,1.0
2115,2.5
2174,1.5
2273,3.5
2502,3.5
2572,2.5
2700,4.0
3623,3.0
3977,2.0
5378,4.0
5952,3.5
6539,4.0
7153,3.5
627,3.0
628,1.0
661,3.0
711,3.0
985,3.0
991,3.0
1004,3.0
1005,3.0
1047,3.0
1049,3.0
543,0.5
661,2.0
724,3.0
1020,3.0
1644,3.0
1805,2.5
1831,2.5
1982,4.0
1994,3.0
2599,1.5
2723,2.0
2915,3.0
3363,2.5
3617,4.0
3911,3.0
35836,4.5
748,3.0
858,5.0
1924,5.0
2253,1.0
3146,3.0
261,3.0
277,1.0
585,2.0
765,1.5
1020,4.0
1242,2.5
1271,4.0
1569,4.0
1597,3.5
2078,1.5
2080,2.0
2359,2.5
2478,3.0
3256,3.5
3360,3.5
31,1.0
247,4.0
610,2.5
849,4.0
899,1.5
914,1.0
1047,1.5
1249,2.5
1272,3.5
1339,1.0
1343,3.0
1371,1.0
1479,3.0
1513,2.5
1663,3.0
1947,3.5
2076,3.0
2161,2.0
2336,2.0
2723,2.0
34,3.0
260,3.0
1210,3.0
1721,4.0
3100,3.0
247,4.5
308,4.0
880,1.5
1120,3.0
1257,2.5
1267,3.0
