movie,ratings
150,3.0
204,1.0
296,3.0
318,1.0
380,5.0
527,3.0
590,5.0
592,4.0
593,3.0
720,1.0
736,5.0
150,4.0
153,1.0
165,3.0
296,3.0
344,3.0
380,3.0
457,3.0
588,3.0
590,5.0
592,4.0
296,4.5
589,3.5
1214,4.5
1320,4.5
1653,3.5
7361,4.5
27773,5.0
110,4.0
150,4.0
153,3.0
165,4.0
296,3.0
344,3.0
349,4.0
356,4.0
380,3.0
457,4.0
527,4.0
588,4.0
590,4.0
592,3.0
50,3.0
150,4.0
225,3.0
296,4.0
300,4.0
350,3.0
356,4.0
357,5.0
364,3.0
454,3.0
480,2.0
527,5.0
539,3.0
587,3.0
590,4.0
592,3.0
597,3.0
150,3.0
153,3.0
165,4.0
296,4.0
344,2.0
349,4.0
380,5.0
588,3.0
590,4.0
592,3.0
150,5.0
153,3.0
165,5.0
296,5.0
344,3.0
380,4.0
457,5.0
588,4.0
590,5.0
592,3.0
1,4.0
150,4.0
153,3.0
231,4.0
253,5.0
292,4.0
329,5.0
344,3.0
590,4.0
595,3.0
14,3.5
468,3.0
954,4.0
1373,1.0
1587,3.0
1831,2.5
2096,4.0
2125,3.5
2134,2.5
2140,3.5
2371,3.5
2423,4.0
2616,2.0
2761,4.5
3361,4.0
3396,4.0
4002,4.0
4321,3.0
150,4.0
153,3.0
165,4.0
296,5.0
344,3.0
349,2.0
380,3.0
588,3.0
590,5.0
592,3.0
150,4.0
153,3.0
165,4.0
231,2.0
296,4.0
318,5.0
344,4.0
349,2.0
380,3.0
588,5.0
590,5.0
592,2.0
595,3.0
11,5.0
105,5.0
150,5.0
153,3.0
161,5.0
165,3.0
292,4.0
296,2.0
318,5.0
349,4.0
380,3.0
434,3.0
457,4.0
588,3.0
590,5.0
592,3.0
593,3.0
595,3.0
852,5.0
150,4.0
161,4.0
165,3.0
225,4.0
292,4.0
300,3.0
318,4.0
339,3.0
344,3.0
349,3.0
380,3.0
434,3.0
590,4.0
104,4.0
150,4.0
153,4.0
165,4.0
204,3.0
231,3.0
316,3.0
344,4.0
349,5.0
380,4.0
588,4.0
592,3.0
595,2.0
28,4.0
468,4.5
674,2.0
1030,2.5
1635,3.0
2020,3.0
2108,3.0
2369,2.0
2761,3.5
3258,4.0
3479,3.0
4232,3.5
4321,2.5
4973,4.0
5617,4.5
333,4.0
805,4.0
1059,2.5
1242,2.5
1285,4.0
1377,3.5
1405,3.5
2193,2.5
150,4.0
153,3.0
165,4.0
231,3.0
329,5.0
344,2.0
356,4.0
457,4.0
588,3.0
592,3.0
150,5.0
153,2.0
165,3.0
296,4.0
344,3.0
349,2.0
380,5.0
588,4.0
590,5.0
592,2.0
10,1.0
110,4.0
150,5.0
153,5.0
161,4.0
165,4.0
185,4.0
208,1.0
225,4.0
231,4.0
253,3.0
288,3.0
292,3.0
316,4.0
339,3.0
344,4.0
349,1.0
380,3.0
410,3.0
434,3.0
590,3.0
592,4.0
22,4.0
44,2.0
805,4.5
1092,3.0
1242,4.0
1597,5.0
2100,2.0
3101,3.5
150,5.0
153,5.0
161,4.0
296,5.0
349,4.0
380,3.0
457,5.0
480,3.0
590,5.0
592,5.0
19,2.0
110,5.0
150,4.0
282,4.0
292,4.0
300,4.0
339,4.0
344,3.0
380,3.0
454,2.0
457,3.0
590,5.0
191,4.5
381,5.0
507,3.0
1022,5.0
1027,3.0
1298,3.0
1644,4.0
2447,4.0
3005,5.0
3273,4.0
3510,4.0
3723,4.0
110,4.0
150,5.0
296,3.0
318,3.0
356,4.0
380,4.0
457,3.0
527,5.0
590,5.0
592,3.0
125,3.5
248,0.5
405,5.0
493,3.0
663,4.5
898,0.5
1566,3.5
1616,3.0
1792,4.5
1892,1.0
2139,3.5
2411,5.0
2672,3.0
3178,4.0
4499,2.0
150,4.0
153,2.0
165,1.0
231,4.0
296,1.0
316,3.0
318,5.0
329,3.0
344,3.0
349,4.0
380,3.0
588,4.0
590,5.0
592,3.0
595,3.0
150,3.0
153,4.0
165,3.0
296,5.0
344,2.0
349,3.0
380,4.0
588,5.0
590,5.0
592,3.0
47,3.0
50,3.0
110,4.0
111,4.0
150,4.0
153,2.0
165,3.0
231,2.0
282,3.0
292,3.0
300,3.0
318,3.0
344,3.0
588,4.0
590,3.0
592,4.0
150,4.0
153,4.0
165,4.0
296,4.0
344,1.0
349,3.0
380,4.0
588,4.0
590,4.0
592,3.0
17,4.0
62,4.0
150,4.0
153,4.0
165,4.0
292,3.0
316,4.0
329,4.0
344,3.0
349,4.0
434,4.0
588,3.0
590,4.0
592,3.0
595,3.0
10,3.0
110,5.0
150,3.0
165,3.0
185,3.0
208,3.0
231,3.0
253,5.0
288,5.0
316,3.0
344,4.0
349,3.0
356,5.0
380,3.0
434,3.0
457,4.0
480,3.0
588,4.0
592,3.0
1,5.0
10,4.0
19,1.0
39,5.0
95,5.0
110,4.0
150,5.0
151,2.0
153,5.0
160,4.0
161,3.0
165,4.0
173,3.0
185,5.0
186,5.0
196,4.0
208,2.0
225,5.0
231,5.0
252,5.0
253,5.0
261,4.0
288,3.0
292,5.0
296,3.0
300,3.0
315,3.0
316,5.0
317,4.0
329,5.0
339,5.0
344,5.0
349,3.0
380,5.0
410,5.0
420,4.0
434,1.0
435,3.0
553,3.0
588,4.0
592,4.0
150,4.0
153,3.0
165,4.0
296,4.0
344,3.0
349,3.0
380,3.0
588,4.0
590,3.0
592,5.0
110,5.0
165,5.0
805,4.0
902,3.0
1527,3.0
1682,4.0
1889,4.0
1961,3.0
2273,5.0
3524,3.0
4072,4.0
150,4.0
161,3.0
165,3.0
208,2.0
292,3.0
296,3.0
318,5.0
349,4.0
356,5.0
380,4.0
457,3.0
480,3.0
590,3.0
150,5.0
153,2.0
165,3.0
296,4.0
344,2.0
349,4.0
380,3.0
588,3.0
590,4.0
592,3.0
10,4.0
112,4.0
150,4.0
161,3.0
165,4.0
231,5.0
253,3.0
292,4.0
296,5.0
316,4.0
318,5.0
344,5.0
349,3.0
380,4.0
434,3.0
457,5.0
590,4.0
593,2.0
595,3.0
260,5.0
805,5.0
1407,5.0
1438,3.0
1479,1.0
1590,5.0
1614,3.0
1616,3.0
1620,5.0
1625,4.0
1627,2.0
318,5.0
419,2.5
527,4.5
1476,1.5
1644,1.0
2154,0.5
2881,4.0
2918,4.5
2947,4.0
2948,4.5
2949,4.5
2962,1.5
3633,4.5
4368,1.0
6218,2.5
6863,5.0
31221,3.5
31878,5.0
32598,1.5
36708,4.5
1,3.0
34,4.0
104,5.0
110,4.0
150,5.0
161,3.0
165,4.0
185,4.0
231,4.0
253,5.0
292,3.0
300,4.0
316,5.0
317,5.0
318,3.0
339,3.0
344,3.0
349,5.0
410,4.0
434,3.0
457,5.0
588,4.0
590,3.0
592,3.0
595,3.0
736,3.0
150,5.0
153,1.0
161,5.0
165,2.0
231,3.0
329,4.0
344,1.0
349,5.0
457,5.0
590,5.0
592,3.0
593,3.0
595,1.0
150,3.0
153,3.0
316,3.0
318,3.0
329,3.0
344,4.0
380,3.0
588,3.0
590,5.0
592,3.0
110,4.0
150,4.0
151,5.0
185,4.0
317,4.0
349,3.0
356,3.0
377,5.0
457,5.0
590,4.0
595,3.0
150,4.0
153,3.0
165,3.0
296,5.0
344,3.0
349,3.0
380,3.0
588,3.0
590,4.0
592,3.0
318,5.0
527,5.0
1704,4.5
2571,4.5
2959,4.0
150,4.0
153,1.0
165,2.0
296,5.0
344,5.0
349,4.0
380,4.0
588,5.0
590,5.0
592,3.0
150,4.0
153,3.0
165,3.0
231,3.0
296,3.0
316,4.0
318,5.0
344,2.0
349,3.0
380,3.0
590,4.0
592,3.0
296,5.0
356,4.5
1089,4.5
2959,4.0
5956,3.5
19,1.5
110,4.5
318,4.5
339,2.5
589,4.5
648,4.5
1704,4.5
1954,4.5
2167,4.5
2324,4.0
2762,5.0
5903,3.0
150,5.0
153,4.0
165,3.0
231,1.0
296,2.0
316,3.0
344,1.0
349,4.0
356,3.0
457,3.0
590,4.0
592,4.0
10,3.0
110,4.0
150,4.0
153,3.0
161,5.0
231,3.0
292,3.0
296,5.0
316,4.0
318,5.0
329,3.0
344,4.0
349,4.0
356,3.0
380,3.0
434,3.0
457,4.0
480,4.0
588,4.0
590,4.0
592,3.0
150,3.0
153,4.0
165,4.0
296,5.0
316,4.0
318,5.0
329,4.0
344,3.0
349,3.0
380,5.0
588,3.0
590,4.0
592,4.0
595,3.0
1,5.0
3,2.0
6,5.0
18,3.0
32,1.0
36,4.0
62,3.0
65,1.0
88,2.0
92,4.0
95,3.0
104,2.0
107,3.0
112,3.0
141,2.0
494,3.0
605,3.0
648,2.0
653,3.0
661,3.0
662,3.0
719,2.0
724,3.0
733,3.0
736,4.0
737,1.0
748,3.0
780,1.0
784,1.0
785,3.0
786,3.0
799,3.0
805,4.0
809,3.0
836,3.0
839,1.0
849,1.0
880,3.0
1049,3.0
1073,5.0
1356,3.0
1,4.0
10,3.0
11,3.0
21,3.0
34,5.0
39,3.0
110,4.0
150,3.0
153,3.0
161,4.0
253,3.0
266,4.0
296,2.0
329,3.0
349,3.0
410,3.0
588,4.0
590,4.0
592,3.0
16,4.0
158,1.0
163,5.0
173,1.0
315,0.5
353,4.5
370,2.0
1090,4.0
1393,3.0
1517,0.5
1707,0.5
1732,5.0
1923,4.5
2000,5.0
2001,5.0
2012,3.0
2054,2.5
2174,3.0
2194,4.0
2278,4.5
2699,2.5
2700,3.0
2716,3.0
2987,4.5
3176,4.5
3253,2.0
3527,4.0
4034,4.5
4623,5.0
5010,4.5
5049,2.0
5055,3.0
5060,4.0
5952,4.0
5956,5.0
8493,4.5
8636,0.5
1,4.0
6,5.0
9,3.0
32,2.0
40,5.0
61,3.0
66,3.0
76,4.0
95,4.0
103,3.0
113,5.0
116,5.0
376,5.0
626,5.0
737,3.0
781,5.0
784,3.0
828,3.0
829,5.0
836,5.0
839,5.0
842,5.0
1049,5.0
1359,5.0
1367,4.0
1405,1.0
11,3.0
62,3.0
110,3.0
150,4.0
292,4.0
318,5.0
329,3.0
339,4.0
356,4.0
368,3.0
440,3.0
457,4.0
500,3.0
527,4.0
588,3.0
590,5.0
592,3.0
150,5.0
153,3.0
231,4.0
318,5.0
329,3.0
344,3.0
349,4.0
588,4.0
590,5.0
592,3.0
595,3.0
104,3.0
150,4.0
153,2.0
165,3.0
296,5.0
349,3.0
380,3.0
588,4.0
590,2.0
592,4.0
223,2.0
904,4.0
994,5.0
1060,4.0
1203,5.0
1645,3.0
1660,4.0
1704,5.0
1885,4.0
1909,3.0
1,4.0
21,3.0
34,4.0
39,2.0
150,4.0
153,2.0
161,4.0
165,3.0
185,2.0
231,4.0
288,2.0
292,4.0
296,3.0
300,4.0
317,3.0
318,5.0
339,4.0
344,3.0
349,3.0
434,2.0
588,3.0
590,3.0
595,3.0
743,2.0
150,4.0
153,3.0
165,3.0
296,5.0
344,3.0
349,4.0
380,4.0
588,5.0
590,5.0
592,3.0
150,3.0
165,3.0
231,4.0
296,3.0
318,4.0
344,3.0
349,4.0
380,4.0
588,4.0
595,3.0
293,3.5
589,4.0
1200,4.5
2571,3.5
2959,4.0
4993,2.5
7153,2.5
41569,2.0
45447,1.0
110,5.0
150,5.0
151,5.0
161,4.0
185,5.0
266,5.0
318,5.0
350,5.0
356,3.0
367,3.0
442,4.0
480,3.0
527,5.0
586,3.0
