movie,ratings
150,4.0
153,3.0
165,4.0
296,5.0
344,4.0
349,5.0
380,5.0
457,4.0
588,5.0
590,3.0
592,4.0
593,4.0
595,5.0
150,4.0
153,3.0
165,4.0
296,5.0
344,4.0
349,5.0
380,5.0
457,4.0
588,5.0
590,3.0
592,4.0
593,4.0
595,5.0
1,5.0
111,5.0
150,4.0
153,2.0
165,3.0
231,1.0
266,4.0
296,5.0
300,4.0
318,5.0
339,4.0
344,4.0
349,5.0
457,5.0
588,5.0
590,3.0
593,5.0
595,5.0
1,5.0
111,5.0
150,4.0
153,2.0
165,3.0
231,1.0
266,4.0
296,5.0
300,4.0
318,5.0
339,4.0
344,4.0
349,5.0
457,5.0
588,5.0
590,3.0
593,5.0
595,5.0
10,4.0
19,2.0
50,4.0
95,5.0
105,4.0
110,5.0
150,5.0
153,3.0
165,4.0
231,2.0
236,5.0
253,4.0
266,5.0
282,4.0
288,3.0
296,3.0
315,4.0
318,4.0
337,4.0
344,2.0
349,4.0
380,4.0
410,3.0
420,3.0
432,3.0
434,3.0
435,2.0
457,4.0
588,5.0
590,4.0
592,3.0
593,5.0
595,3.0
150,4.0
153,4.0
165,4.0
296,5.0
329,4.0
344,3.0
349,4.0
380,4.0
588,5.0
590,4.0
592,5.0
593,4.0
595,4.0
1,5.0
110,5.0
150,5.0
161,5.0
165,3.0
208,4.0
292,4.0
296,4.0
316,3.0
318,5.0
329,3.0
339,4.0
344,2.0
349,3.0
356,5.0
380,4.0
434,4.0
457,5.0
527,5.0
588,4.0
590,5.0
592,3.0
593,5.0
595,5.0
736,4.0
150,4.0
153,3.0
161,5.0
165,4.0
185,4.0
208,4.0
231,4.0
253,4.0
296,3.0
316,5.0
318,5.0
329,3.0
344,4.0
349,5.0
380,4.0
434,4.0
457,5.0
588,5.0
590,5.0
592,5.0
593,5.0
595,5.0
1,3.0
11,5.0
17,5.0
19,5.0
34,5.0
39,4.0
47,3.0
141,5.0
150,4.0
153,5.0
185,5.0
186,3.0
261,5.0
266,5.0
282,3.0
292,5.0
317,2.0
318,4.0
329,3.0
337,4.0
339,4.0
344,3.0
588,5.0
592,4.0
595,5.0
1,5.0
21,3.0
34,5.0
39,4.0
110,5.0
150,4.0
153,2.0
231,2.0
253,5.0
292,4.0
296,5.0
300,5.0
316,3.0
318,5.0
339,5.0
344,2.0
380,4.0
410,3.0
588,5.0
590,4.0
592,5.0
595,5.0
50,4.0
296,4.5
318,5.0
527,4.5
593,5.0
608,4.5
858,4.5
1193,4.5
1197,3.0
1221,4.0
2028,3.0
2571,4.0
2959,5.0
1,5.0
11,4.0
21,4.0
36,5.0
50,4.0
111,5.0
150,4.0
151,4.0
161,3.0
162,4.0
231,3.0
235,5.0
253,3.0
288,4.0
296,5.0
300,5.0
318,5.0
337,4.0
344,2.0
349,3.0
364,5.0
380,3.0
410,3.0
434,3.0
454,3.0
457,5.0
527,5.0
588,5.0
590,5.0
592,3.0
593,5.0
595,5.0
608,4.0
150,5.0
153,3.0
161,5.0
165,3.0
208,3.0
231,3.0
253,3.0
292,4.0
296,3.0
316,4.0
318,5.0
344,3.0
349,5.0
356,4.0
434,4.0
457,5.0
588,5.0
590,4.0
592,4.0
593,5.0
595,5.0
150,4.0
153,3.0
161,4.0
318,4.0
329,4.0
339,3.0
349,4.0
380,2.0
588,3.0
590,4.0
592,3.0
593,5.0
595,3.0
608,5.0
150,4.0
153,3.0
161,5.0
231,3.0
292,5.0
316,4.0
318,5.0
457,5.0
590,4.0
593,5.0
595,4.0
1,3.0
10,3.0
34,5.0
110,5.0
150,5.0
153,2.0
161,3.0
165,5.0
231,1.0
266,5.0
296,3.0
300,4.0
316,3.0
317,3.0
329,3.0
344,1.0
349,4.0
380,4.0
432,4.0
434,3.0
435,3.0
457,5.0
588,4.0
590,4.0
592,3.0
593,5.0
595,4.0
150,5.0
153,4.0
165,4.0
231,5.0
292,5.0
316,3.0
329,3.0
344,5.0
356,3.0
380,5.0
434,4.0
457,3.0
480,5.0
590,3.0
592,4.0
595,5.0
1378,5.0
1379,5.0
10,3.0
47,4.0
110,5.0
150,4.0
153,3.0
165,4.0
231,3.0
253,3.0
288,3.0
292,3.0
296,4.0
316,4.0
318,4.0
339,5.0
380,5.0
410,3.0
434,3.0
457,4.0
539,4.0
587,5.0
588,4.0
590,3.0
592,3.0
593,5.0
595,4.0
10,4.0
153,4.0
161,4.0
165,3.0
208,3.0
253,4.0
292,4.0
296,5.0
316,4.0
318,5.0
329,4.0
344,4.0
349,5.0
356,4.0
380,4.0
434,3.0
457,5.0
588,4.0
592,4.0
593,5.0
595,5.0
1,5.0
110,3.0
150,5.0
153,4.0
161,5.0
165,4.0
208,4.0
231,3.0
253,3.0
292,3.0
296,3.0
300,3.0
317,3.0
318,3.0
329,4.0
339,4.0
344,4.0
349,4.0
380,4.0
434,3.0
457,5.0
588,3.0
590,4.0
593,4.0
595,4.0
10,4.0
34,3.0
39,4.0
110,4.0
150,5.0
161,5.0
165,3.0
185,3.0
208,3.0
261,3.0
292,4.0
316,4.0
344,3.0
349,4.0
356,5.0
377,5.0
434,4.0
454,3.0
457,3.0
480,5.0
527,4.0
531,3.0
539,3.0
585,1.0
587,2.0
590,5.0
592,3.0
593,4.0
595,4.0
736,4.0
1,2.0
10,4.0
21,3.0
34,5.0
47,2.0
150,3.0
153,5.0
161,5.0
165,3.0
185,4.0
208,3.0
225,5.0
231,5.0
253,3.0
288,2.0
292,3.0
296,5.0
317,3.0
329,5.0
339,5.0
344,5.0
349,5.0
356,5.0
380,5.0
410,2.0
434,4.0
457,5.0
494,5.0
588,5.0
590,5.0
592,5.0
593,5.0
595,5.0
733,5.0
736,5.0
1,5.0
11,5.0
34,5.0
39,3.0
110,4.0
150,5.0
165,3.0
185,5.0
231,1.0
292,3.0
316,5.0
329,5.0
339,5.0
344,1.0
349,5.0
380,3.0
410,3.0
434,5.0
588,4.0
590,5.0
592,2.0
595,4.0
150,4.0
292,3.0
318,5.0
356,5.0
380,3.0
434,3.0
457,4.0
480,5.0
588,5.0
590,4.0
592,3.0
595,5.0
3,3.0
150,5.0
153,2.0
344,1.0
356,5.0
364,5.0
480,4.0
500,4.0
588,5.0
592,2.0
595,5.0
1073,4.0
7,5.0
10,5.0
11,5.0
25,5.0
112,4.0
141,3.0
161,4.0
260,1.0
318,4.0
339,5.0
349,5.0
457,4.0
494,4.0
648,5.0
708,5.0
736,4.0
780,2.0
784,2.0
786,2.0
805,5.0
1073,3.0
1,4.0
48,3.0
110,5.0
111,3.0
150,4.0
160,3.0
165,3.0
224,3.0
235,3.0
236,3.0
261,3.0
265,4.0
282,3.0
292,4.0
316,3.0
339,4.0
344,3.0
364,4.0
377,3.0
457,4.0
480,4.0
