movie,ratings
296,3.0
318,4.0
480,3.0
527,4.0
780,2.5
858,4.5
1213,4.0
1221,4.5
2571,3.5
2959,3.5
1097,4.0
1221,5.0
2455,3.0
3430,2.0
3608,2.0
21,4.0
527,4.0
908,4.0
1193,5.0
2739,3.0
296,5.0
858,4.5
1221,3.5
2858,4.5
2959,4.5
6016,5.0
150,4.0
1129,2.0
1131,5.0
1210,3.0
1221,5.0
1395,3.0
1210,3.0
1221,5.0
2146,4.0
2337,3.0
180,3.0
186,5.0
480,2.0
527,4.0
1097,3.0
1221,4.0
1888,4.0
2378,4.0
4081,1.0
5418,5.0
110,4.0
318,5.0
858,5.0
1198,3.5
1213,4.5
1221,4.5
1240,3.0
2019,3.5
2959,5.0
4993,4.0
7153,4.0
31,3.0
303,4.5
1027,4.5
1729,4.5
2722,3.5
7153,4.5
30707,5.0
50,5.0
296,5.0
318,4.0
858,5.0
1193,4.0
1221,5.0
72,4.5
2633,3.0
4104,2.5
4719,3.5
4911,4.0
5501,3.0
32017,3.5
33004,4.0
34332,2.0
1,3.5
141,5.0
318,1.5
356,5.0
480,3.0
527,4.0
953,2.0
1196,0.5
1198,1.0
1210,0.5
1270,4.0
1682,3.5
2571,2.5
7153,4.0
64,4.5
1296,4.0
1680,4.0
2750,4.0
3100,4.0
3173,3.5
7139,4.5
34153,4.0
24,4.0
224,3.5
543,2.0
555,5.0
596,2.0
1285,5.0
1375,5.0
1376,5.0
1639,1.0
1777,3.0
2302,1.0
2539,4.0
2699,2.0
3755,2.5
3911,4.0
260,5.0
736,3.0
1221,5.0
1487,3.0
1961,4.0
3423,4.0
110,4.0
318,5.0
527,3.5
858,5.0
1208,4.0
1221,5.0
1240,3.0
2571,4.0
4973,3.0
6874,4.0
7438,4.0
6058,5.0
6214,5.0
7360,5.0
34323,5.0
40723,4.5
42723,5.0
44397,4.5
318,5.0
858,5.0
1213,4.5
1221,5.0
6016,5.0
50,4.0
318,4.0
527,4.0
858,5.0
1221,5.0
2959,4.0
79,3.0
468,2.5
1086,5.0
1296,4.0
1635,3.0
1960,4.0
2393,2.0
2902,3.0
3066,3.0
3296,4.0
3404,2.5
3879,3.5
4349,4.0
45210,3.0
360,2.0
1187,5.0
1197,5.0
1221,4.0
3071,4.0
1221,5.0
1479,4.0
1970,3.0
2072,3.0
2987,5.0
1275,4.0
1729,4.0
2539,4.0
260,2.5
318,4.0
527,2.5
1198,2.0
2571,4.0
2959,5.0
7153,3.0
44191,5.0
293,4.5
296,4.5
318,4.0
527,4.5
858,4.5
1213,4.0
1221,4.5
5995,4.5
27773,4.5
405,1.0
1431,0.5
1729,5.0
2105,3.0
2193,2.0
2278,4.0
2763,3.0
3444,3.5
3671,4.0
3972,4.0
5385,4.5
6303,4.0
260,4.5
318,5.0
527,4.0
2571,5.0
2959,4.0
4993,4.0
7153,4.0
8640,1.5
27036,2.5
356,4.0
527,5.0
1053,3.0
2120,3.0
2251,3.0
3228,1.0
5060,2.0
377,4.0
441,4.0
480,3.0
1961,3.0
1968,3.0
2694,3.0
3510,5.0
3617,5.0
3752,1.0
3844,4.0
4018,4.0
4502,3.0
858,5.0
1221,5.0
6016,5.0
191,5.0
1027,4.0
2340,4.0
2474,3.0
2582,2.0
2818,4.0
3478,4.0
36,5.0
50,1.0
150,4.0
153,2.0
246,3.0
318,5.0
329,4.0
349,5.0
380,3.0
527,5.0
588,2.0
595,4.0
318,5.0
527,4.0
4896,5.0
5816,4.0
5995,4.5
8368,5.0
40815,5.0
585,3.0
934,4.0
1378,3.0
2724,4.0
2795,3.0
3255,3.0
3404,4.5
3450,3.0
4062,4.0
762,2.0
1431,1.5
1537,4.5
1562,3.5
2020,4.0
2312,4.5
2363,2.5
2367,2.0
2539,4.0
2986,1.5
3174,4.0
3791,4.0
3993,4.0
6003,4.0
8873,3.0
1221,5.0
2959,4.5
213,5.0
1279,4.5
8794,5.0
26691,4.5
27834,5.0
34437,5.0
40491,4.5
40591,4.5
531,4.5
546,4.0
968,1.0
1015,4.0
1031,4.5
1033,4.5
1960,4.0
2078,4.5
2087,4.0
2139,5.0
2393,1.0
2413,1.0
2605,5.0
3155,5.0
4643,3.0
1298,4.0
2504,4.5
2772,4.0
3213,3.5
3784,4.0
4639,2.5
5505,4.5
5693,2.0
288,5.0
1337,4.0
1447,5.0
1926,1.0
2498,2.0
2593,3.0
2683,5.0
135,2.0
356,4.0
1214,4.0
1270,4.0
1307,5.0
1382,1.0
1694,3.0
2539,5.0
3114,4.0
858,5.0
1221,5.0
2959,4.0
260,5.0
296,5.0
858,5.0
1089,5.0
1221,5.0
2959,5.0
6016,5.0
79,4.0
616,3.5
830,4.0
849,2.5
968,2.0
1235,3.5
1272,3.5
1299,4.0
1345,3.0
2140,4.0
2160,4.5
2393,2.5
2641,2.5
2717,3.5
2915,3.0
858,5.0
1193,4.0
1196,1.0
1221,5.0
2028,3.0
2993,4.0
3020,4.0
3527,4.0
3639,3.0
3733,3.0
3979,1.0
3396,5.0
743,3.0
1296,4.0
1411,5.0
1911,0.5
1957,4.5
2948,4.0
1197,5.0
1221,4.0
1968,4.0
2011,1.0
2881,2.0
16,4.5
112,3.0
151,3.0
832,3.5
1101,5.0
1230,1.0
1304,3.0
1374,2.0
1517,5.0
2174,2.5
2791,2.0
2797,2.5
3793,3.0
4306,4.5
4993,5.0
414,5.0
596,3.0
1193,4.0
1270,3.0
1954,4.0
2078,3.0
2268,5.0
2797,3.0
3101,3.0
4310,4.0
50,4.0
296,5.0
318,4.0
858,5.0
1193,3.0
1221,5.0
2959,3.0
4886,5.0
5791,4.0
7323,3.5
30707,5.0
40629,5.0
480,3.0
1193,4.0
1955,4.0
1968,3.0
2000,5.0
2550,2.0
886,3.5
1194,5.0
1431,4.0
2042,3.5
2082,3.5
2335,3.5
2378,3.0
2995,3.0
3257,0.5
3438,4.0
3593,0.5
4102,4.0
4321,2.0
5500,4.5
524,4.0
551,2.0
952,4.0
1193,4.0
1197,5.0
1210,3.0
2000,4.0
2739,5.0
3186,2.0
4975,3.0
122,2.0
172,1.0
1221,5.0
1441,4.0
1609,3.0
1961,3.0
1972,1.0
1,3.0
318,4.5
356,4.5
480,1.5
527,4.5
593,3.0
1270,4.0
2571,5.0
2959,5.0
4973,5.0
1517,5.0
1895,5.0
2395,1.0
2485,5.0
2683,5.0
45,4.0
1198,3.0
3244,3.0
2,5.0
3,3.0
5,4.0
8,3.0
12,3.0
15,4.0
65,3.0
87,3.0
104,3.0
107,4.0
112,3.0
135,3.0
494,5.0
631,3.0
709,5.0
736,5.0
