movie,ratings
1840,4.0
1876,3.0
1882,1.0
1894,2.0
1909,1.0
1914,4.0
1617,5.0
1779,3.0
2628,3.0
3448,4.0
3510,4.0
223,4.0
260,5.0
480,3.0
695,3.0
1617,4.0
1961,5.0
3863,4.0
3897,5.0
216,3.0
837,3.0
1022,1.0
1059,1.0
1833,3.0
1911,1.0
2555,3.5
3483,3.0
3690,4.0
4247,4.0
5480,4.0
6264,4.5
4027,4.0
50,4.0
1617,4.0
1968,3.0
2628,4.0
3098,4.0
3160,4.0
3449,3.0
3529,3.0
3670,1.0
216,4.0
524,4.5
1188,5.0
1347,0.5
2018,2.0
2096,1.0
2124,1.0
2139,4.5
4321,3.0
34072,3.0
604,0.5
828,4.0
1721,4.0
3864,2.5
32128,2.5
33823,2.0
38294,4.5
261,5.0
265,5.0
370,0.5
902,5.0
1188,5.0
1357,5.0
1994,0.5
2053,0.5
2105,3.5
2302,0.5
2699,0.5
2763,5.0
3176,2.5
6711,5.0
1831,5.0
5,3.0
7,4.0
14,3.0
17,5.0
62,3.0
79,3.0
102,3.0
104,4.0
141,5.0
640,2.0
648,4.0
736,1.0
780,3.0
852,3.0
10,3.0
480,2.0
1221,3.0
1617,4.0
3443,2.0
1617,5.0
1711,4.0
44,1.0
180,3.5
785,3.0
1129,2.0
1690,1.5
1729,4.0
2723,2.0
2770,3.5
3039,4.0
1,5.0
356,2.5
480,0.5
593,0.5
1270,0.5
2571,4.0
6377,4.0
8368,5.0
8961,5.0
8972,5.0
33679,5.0
41566,4.5
345,3.0
362,3.0
1186,2.5
1233,4.5
1320,2.5
1722,2.5
1876,2.5
1909,2.5
2427,4.5
2470,3.0
2707,1.0
2722,2.0
2985,3.5
3386,3.0
3755,2.0
3863,3.5
592,2.0
1079,3.0
1227,3.0
1617,4.0
3037,1.0
170,3.0
886,2.0
2338,1.5
2798,2.5
2799,2.0
3225,4.5
3646,3.0
4613,3.5
4844,3.0
4989,4.0
5530,2.0
6763,2.5
42728,2.0
457,5.0
899,3.0
1221,4.0
1617,4.0
1860,2.0
1952,5.0
260,5.0
1014,4.0
1246,4.0
1363,3.0
1617,5.0
1270,3.0
1617,4.0
1961,3.0
3255,3.0
3274,3.0
4121,3.0
165,3.0
736,2.0
1617,5.0
1968,3.0
2088,1.0
3217,3.0
1183,4.0
1446,5.0
1617,5.0
1721,5.0
541,5.0
858,5.0
891,3.0
913,5.0
1193,4.0
1617,5.0
1707,1.0
1748,4.0
2186,4.0
2355,1.0
2461,3.0
3101,4.0
3334,4.0
3409,3.0
3961,2.0
3113,4.0
3267,4.5
3300,4.0
3986,4.0
1617,4.0
1721,2.0
838,3.5
1100,4.5
1271,5.0
1441,4.0
1569,1.5
2134,3.0
2459,1.0
2643,2.5
2694,2.5
2713,0.5
3259,4.0
4025,3.5
4220,3.0
4951,5.0
170,1.0
1566,4.0
5504,0.5
39715,2.5
673,2.0
902,3.5
1371,2.5
2367,1.5
2404,2.5
2411,2.5
2990,4.0
3267,4.5
3273,1.5
3328,3.0
3639,4.0
3702,4.5
4085,3.0
5991,4.0
45447,2.0
1183,3.0
1485,4.0
1617,5.0
550,2.5
829,1.0
1005,0.5
1680,3.5
2747,4.0
4474,4.0
4639,1.0
5025,2.0
8966,3.0
34437,0.5
1831,4.5
356,1.0
1198,1.0
1210,2.0
2015,1.0
2437,1.0
3083,5.0
3127,3.0
3129,5.0
3148,3.0
3186,4.0
3299,2.0
3408,4.0
356,4.0
594,4.0
1617,4.0
2529,2.0
3028,3.0
3252,5.0
3448,3.0
3689,2.0
203,2.5
307,3.5
308,3.5
866,3.5
1175,4.0
1297,2.0
1441,2.5
1556,0.5
1960,2.5
2134,2.5
2140,3.0
2717,2.5
3100,3.0
3252,1.5
3264,2.5
3893,2.5
204,0.5
345,2.5
1201,3.0
1204,3.0
1275,2.5
1333,3.0
1343,5.0
1371,2.0
1372,1.0
1722,1.5
1876,1.5
2006,0.5
2100,1.5
3176,4.5
4027,5.0
4306,4.0
107,1.0
319,1.5
880,0.5
908,5.0
922,1.0
1201,5.0
1233,5.0
1385,3.5
1411,3.5
1957,0.5
2243,0.5
2371,1.0
2478,0.5
2944,1.0
3354,0.5
3555,1.5
3752,2.0
4321,0.5
158,2.0
2699,3.0
6874,4.0
760,3.0
2078,4.5
2378,2.0
3386,3.5
4241,1.0
4865,4.0
5460,0.5
5944,3.0
27822,3.5
37853,3.5
296,4.0
356,2.0
541,5.0
904,2.0
924,2.0
1198,3.0
1213,5.0
1247,3.0
1265,3.0
1278,1.0
1292,1.0
1464,5.0
531,4.0
616,2.5
830,2.0
916,3.5
1027,4.0
1188,4.0
1537,1.0
1588,2.0
2338,0.5
2572,3.5
2581,2.0
2949,2.5
3083,2.5
3247,3.5
3252,0.5
3893,2.5
4084,2.0
5076,3.5
5377,4.5
33,2.0
73,4.0
376,3.0
508,4.0
2011,2.0
2739,4.0
3101,3.0
5971,4.5
8581,4.0
33679,3.5
1407,4.0
1416,1.0
1464,5.0
1474,1.0
1479,3.0
1584,3.0
1588,1.0
1595,1.0
1617,4.0
10,2.0
17,1.0
34,1.0
36,4.0
41,4.0
58,5.0
73,5.0
82,3.0
105,3.0
110,4.0
120,1.0
141,3.0
150,3.0
151,3.0
153,2.0
161,3.0
165,1.0
185,2.0
203,3.0
208,1.0
213,4.0
214,4.0
224,3.0
230,3.0
231,1.0
232,5.0
235,3.0
246,5.0
247,3.0
249,4.0
253,4.0
261,3.0
262,3.0
265,5.0
266,3.0
272,4.0
282,3.0
288,1.0
292,3.0
296,3.0
299,3.0
300,3.0
306,2.0
307,2.0
316,1.0
318,4.0
319,3.0
329,3.0
337,3.0
339,1.0
319,4.0
1230,4.0
1270,4.0
1617,5.0
2858,4.0
3408,3.0
3481,3.0
111,3.0
541,5.0
848,3.0
1196,4.0
1267,5.0
1994,5.0
2701,2.0
2987,5.0
2858,4.0
2861,2.0
2976,4.0
2600,3.5
4030,3.5
6383,3.5
2,2.0
5,3.0
10,1.0
50,4.0
58,4.0
85,3.0
93,4.0
105,3.0
111,3.0
150,4.0
160,1.0
185,2.0
232,5.0
265,3.0
293,2.0
296,5.0
318,3.0
417,3.0
555,4.0
608,4.0
29,0.5
372,1.0
431,2.0
719,2.0
720,0.5
849,1.5
1042,0.5
1061,3.0
1129,0.5
1513,1.5
1953,0.5
2058,2.0
2076,2.5
2427,3.0
2605,0.5
2723,1.0
2871,2.5
2968,1.5
3039,5.0
3072,0.5
1240,3.5
2571,5.0
4896,3.5
33679,4.0
16,2.0
104,4.0
112,3.5
342,3.5
432,2.0
520,2.5
832,3.0
1028,2.0
1080,5.0
1094,1.0
1220,2.5
1380,4.5
1408,3.0
1517,4.0
1917,3.5
1923,4.0
2100,3.0
6773,2.5
6950,1.5
6953,1.5
6954,2.5
6957,2.0
6958,2.0
7137,2.0
7139,1.5
7143,0.5
7147,3.5
7149,4.0
7151,5.0
7153,4.0
7155,3.0
7156,0.5
7158,1.0
7162,2.0
7164,2.5
7173,2.5
7254,0.5
7255,1.5
7263,2.0
7293,2.0
1729,2.5
1921,4.0
2022,3.0
2402,1.0
2504,2.0
2815,1.0
3083,2.0
3994,2.0
4017,3.0
4553,3.5
6874,4.0
6934,3.0
7347,3.0
31878,4.0
256,1.5
524,0.5
2352,1.0
2423,1.5
3361,0.5
3717,3.0
4369,2.5
5574,3.0
6220,1.0
6378,3.0
6383,4.0
8604,2.0
8605,3.5
8861,2.0
27193,3.0
31685,4.0
32289,1.0
33679,4.0
34332,1.0
48,2.0
105,2.0
172,1.0
596,3.5
783,2.5
1084,4.5
1377,1.0
1653,3.0
2100,1.0
2302,1.5
2395,3.5
2617,0.5
2640,3.0
2712,3.0
3418,2.5
4027,4.0
1,3.0
2,3.5
12,0.5
110,3.0
317,3.5
344,3.0
356,4.5
364,3.5
457,4.0
480,3.0
519,2.5
592,0.5
593,0.5
648,1.0
736,2.5
830,3.0
858,0.5
1073,0.5
1097,4.0
1210,3.0
1270,3.5
1329,0.5
1367,2.0
1378,3.5
1409,4.5
1580,3.5
1721,2.0
1835,4.5
1962,3.0
2012,3.0
2028,4.0
2080,4.0
2133,2.0
2134,5.0
2145,5.0
