movie,ratings
1,4.0
3,4.0
6,3.0
9,2.0
10,3.0
11,4.0
16,4.0
18,4.0
19,3.0
21,4.0
23,2.0
24,2.0
25,3.0
31,3.0
32,5.0
39,4.0
44,2.0
45,4.0
47,5.0
48,3.0
50,5.0
70,2.0
73,5.0
88,3.0
95,3.0
104,4.0
110,5.0
112,5.0
132,2.0
135,2.0
141,3.0
150,5.0
151,5.0
153,3.0
161,3.0
163,3.0
164,3.0
165,4.0
170,1.0
172,2.0
173,2.0
177,1.0
181,1.0
185,4.0
186,3.0
196,3.0
198,5.0
207,3.0
208,3.0
216,4.0
47,2.5
50,4.0
110,4.0
172,2.0
198,3.5
260,4.0
318,4.5
457,4.0
480,2.5
541,3.5
552,3.5
553,3.5
589,3.5
593,4.5
741,3.5
858,4.0
1036,4.0
1127,4.0
1136,3.5
1196,4.5
1197,3.5
1198,4.0
1200,4.0
1210,3.5
1214,4.5
1240,3.5
1242,4.0
1246,3.5
1259,4.0
1270,3.5
1291,4.5
1320,4.0
1380,3.0
1396,3.5
1580,4.0
1639,4.0
1704,3.0
1961,3.5
2000,4.0
2001,3.5
2006,3.5
2028,3.0
2054,2.5
2139,3.5
2140,3.5
2268,4.0
2302,1.5
2329,4.5
2353,3.0
2571,4.0
6,5.0
16,3.0
39,4.0
50,4.0
52,4.0
101,2.0
110,4.0
111,2.0
223,5.0
232,2.0
235,4.0
246,4.0
318,5.0
337,4.0
356,3.0
377,3.0
388,4.0
390,2.0
431,3.0
474,3.0
480,2.0
527,5.0
589,3.0
593,5.0
608,4.0
851,2.0
922,1.0
1060,5.0
1094,5.0
1210,5.0
1213,5.0
1358,5.0
1361,5.0
1393,4.0
1397,4.0
1584,3.0
1594,5.0
1610,3.0
1617,3.0
1639,4.0
1673,5.0
1678,3.0
1682,4.0
1704,5.0
1748,4.0
1753,1.0
1777,4.0
1895,5.0
1934,4.0
1956,5.0
7,3.5
16,3.5
17,4.5
35,4.5
151,3.5
223,2.0
246,4.5
266,3.0
296,3.5
351,4.0
356,3.5
509,4.0
515,2.5
527,5.0
593,3.5
597,3.5
708,3.5
953,4.5
1028,4.0
1097,4.0
1177,4.5
1213,4.5
1220,3.5
1225,5.0
1307,4.0
1380,3.5
1600,4.0
1672,3.5
1817,3.0
1917,3.0
1923,2.5
1961,4.0
2243,3.0
2262,3.5
2302,3.5
2331,3.5
2502,2.0
2858,3.5
2889,3.5
2918,3.0
2959,4.0
3116,4.0
3359,3.5
3408,4.0
3949,0.5
3996,4.0
4022,4.0
4296,4.5
4731,2.5
