movie,ratings
293,5.0
318,4.0
2571,4.0
2858,4.5
2959,4.5
3535,5.0
3948,1.5
4022,4.0
4306,2.5
4896,4.5
4993,5.0
5618,4.0
5810,2.0
5816,4.5
6377,3.5
6934,2.0
7153,4.5
8368,4.0
8533,4.0
8961,2.5
30793,2.5
33794,4.0
35836,3.0
39183,3.0
40815,2.5
41566,2.0
293,5.0
318,4.0
2571,4.0
2858,4.5
2959,4.5
3535,5.0
3948,1.5
4022,4.0
4306,2.5
4896,4.5
4993,5.0
5618,4.0
5810,2.0
5816,4.5
6377,3.5
6934,2.0
7153,4.5
8368,4.0
8533,4.0
8961,2.5
30793,2.5
33794,4.0
35836,3.0
39183,3.0
3,3.0
5,2.0
6,4.0
32,3.0
62,3.0
95,3.0
104,4.0
112,4.0
141,5.0
260,5.0
494,3.0
608,4.0
648,3.0
733,4.0
736,4.0
780,4.0
788,4.0
802,4.0
1073,4.0
1,3.0
32,4.0
260,5.0
376,4.0
648,4.0
733,4.0
736,3.0
780,3.0
786,3.0
802,4.0
1073,3.0
1210,4.0
2,3.0
10,3.0
14,3.0
16,3.0
17,3.0
21,3.0
25,4.0
29,5.0
32,3.0
41,4.0
50,4.0
52,3.0
76,3.0
85,2.0
107,2.0
112,3.0
194,3.0
608,4.0
610,3.0
616,3.0
661,3.0
702,3.0
709,3.0
736,3.0
745,4.0
753,3.0
778,4.0
780,3.0
783,4.0
835,3.0
849,3.0
1073,4.0
1084,3.0
1086,4.0
1103,3.0
47,4.0
110,5.0
111,4.0
150,4.0
260,5.0
293,3.0
296,3.0
318,5.0
356,4.0
474,3.5
508,2.5
527,5.0
529,3.0
588,1.0
593,3.0
608,3.0
858,4.0
1196,5.0
1213,3.5
1220,2.5
1221,4.0
1246,3.0
1257,2.5
1270,4.0
1278,3.0
1287,4.0
1682,2.5
1954,3.5
1961,4.0
1962,3.5
2000,3.5
2194,4.0
2291,2.5
2324,5.0
2501,3.5
2599,2.5
2791,1.0
2795,2.5
2918,4.0
3039,2.5
3104,3.0
3147,4.0
3462,3.0
3481,2.0
3578,4.0
3916,4.0
4011,2.5
4014,2.5
4027,1.5
4103,4.0
110,5.0
608,4.0
1198,4.0
3101,4.0
3444,4.0
1,3.0
32,4.0
50,4.0
110,3.0
213,5.0
296,5.0
300,3.0
318,5.0
440,3.0
500,3.0
527,5.0
589,3.0
778,3.0
1060,4.0
1198,4.0
1265,3.0
1317,3.0
1446,3.0
1449,4.0
1517,4.0
1639,4.0
