movie,ratings
110,2.0
480,4.0
549,1.0
586,3.0
593,3.0
750,4.0
902,3.0
920,3.0
1125,5.0
1136,5.0
1148,5.0
1193,4.0
1225,5.0
1265,2.0
1293,5.0
2117,5.0
2396,3.0
2685,5.0
2779,3.0
3105,5.0
4306,4.0
4896,3.0
4958,2.0
4993,5.0
520,3.0
524,4.5
1242,3.0
1266,3.5
1276,4.0
1293,4.5
1298,2.5
2151,4.0
2402,4.0
2728,4.0
3362,4.5
255,5.0
356,1.0
604,5.0
713,3.0
1097,4.0
2325,5.0
2673,2.0
3425,3.0
3599,2.0
4603,2.0
4703,2.0
4767,4.0
5453,5.0
5507,4.0
5870,4.0
830,4.0
1221,5.0
1387,5.0
1934,4.0
2176,4.0
356,2.0
837,2.0
904,4.0
920,4.0
1042,4.0
1288,4.0
1722,2.0
2136,3.0
2762,5.0
2881,4.0
2997,5.0
318,5.0
356,5.0
527,5.0
858,5.0
912,5.0
1210,0.5
1246,5.0
2028,5.0
2571,4.0
2762,5.0
2858,2.0
2918,5.0
3578,4.0
4973,5.0
4993,0.5
5952,1.0
5995,5.0
6016,5.0
7153,1.0
27423,5.0
45447,4.0
7,3.0
769,4.0
1196,4.0
1721,3.0
2352,5.0
11,5.0
62,3.5
111,3.5
300,3.0
318,5.0
474,2.0
858,5.0
912,5.0
919,3.5
1213,3.0
1221,5.0
1242,5.0
1307,3.5
1923,3.5
1961,3.5
2683,3.0
2716,4.0
2959,4.0
3793,3.5
3996,4.5
4306,3.5
33660,2.5
356,3.0
858,5.0
902,5.0
912,5.0
923,5.0
928,4.0
1073,5.0
1136,5.0
1186,4.0
1197,5.0
1206,2.0
1210,3.0
1221,5.0
1240,5.0
1285,4.0
1293,3.0
1953,3.0
1956,2.0
2028,5.0
2067,5.0
2176,5.0
2513,1.0
2642,1.0
2916,4.0
3077,5.0
3528,1.0
3608,3.0
4226,5.0
4246,4.0
4304,5.0
4821,3.0
4890,4.0
318,5.0
527,5.0
858,5.0
1221,5.0
1222,3.5
2028,5.0
2571,5.0
2762,4.0
5952,4.0
5995,5.0
7153,5.0
31410,4.5
44191,4.0
318,5.0
356,4.0
527,3.5
858,4.5
1193,5.0
1213,4.0
2028,4.0
2571,4.0
2762,4.5
2959,4.5
5995,3.0
30707,4.5
11,4.0
527,5.0
593,1.0
912,5.0
1193,5.0
1253,5.0
1883,4.0
2028,5.0
3360,3.0
4292,3.0
372,1.0
524,4.0
585,1.0
910,3.0
1120,4.0
1231,1.5
1267,4.0
1333,4.0
1373,4.0
1663,4.0
1690,4.0
2161,4.0
2605,4.0
2701,1.5
2915,4.0
3107,4.0
3755,5.0
919,3.5
1517,3.0
2683,4.0
2959,4.0
3114,3.5
3793,4.0
3996,3.0
4306,4.5
4993,5.0
5952,5.0
1246,5.0
1270,4.0
1293,5.0
1784,4.0
2028,4.0
3424,5.0
203,3.5
338,3.5
514,4.5
1025,5.0
1091,3.0
1095,3.5
1283,5.0
1409,3.0
1635,3.5
2046,4.0
3098,4.0
3148,3.0
3396,5.0
3450,3.0
6218,4.0
118,2.5
332,1.0
971,2.0
1620,5.0
1672,5.0
2136,1.0
2240,3.0
2329,4.0
2346,0.5
2367,1.5
2858,4.0
