movie,ratings
1,4.5
2,4.0
3,4.0
10,5.0
16,4.0
19,3.0
21,4.0
31,3.5
32,4.0
39,3.5
44,3.0
47,4.5
48,4.0
50,4.5
60,3.0
62,4.0
95,3.5
104,4.0
107,4.0
110,4.5
111,4.5
145,3.0
153,3.5
158,3.0
160,3.5
181,2.0
185,3.5
208,3.5
216,3.0
223,3.5
231,3.5
235,4.0
256,3.5
258,3.5
260,5.0
274,3.5
288,3.5
293,4.0
296,5.0
317,3.5
318,5.0
333,3.5
344,4.5
349,4.0
356,4.5
362,3.5
364,5.0
367,4.0
368,4.5
370,3.5
6,4.0
107,3.5
135,0.5
260,1.5
293,5.0
296,4.5
348,1.5
349,3.5
362,4.0
441,3.0
531,2.5
541,4.5
555,4.0
589,3.5
599,5.0
608,5.0
733,2.0
745,4.0
750,5.0
778,4.5
838,0.5
969,5.0
1036,4.5
1079,5.0
1080,5.0
1093,1.5
1148,4.5
1188,3.0
1196,1.0
1197,4.5
1198,4.0
1200,5.0
1201,5.0
1208,4.5
1209,3.5
1214,5.0
1220,3.5
1223,4.0
1233,4.0
1234,4.5
1240,4.0
1249,3.5
1261,4.0
1262,4.0
1265,5.0
1272,5.0
1278,5.0
1287,3.0
1291,3.0
1303,5.0
1,4.0
6,4.5
12,3.5
16,5.0
32,4.5
47,5.0
110,4.0
111,4.5
153,2.0
223,3.5
231,1.0
253,4.0
260,5.0
293,3.5
296,5.0
318,5.0
344,2.5
356,5.0
364,5.0
367,2.5
377,3.0
431,4.5
457,4.0
480,3.0
481,4.0
500,2.5
507,4.0
508,4.5
527,4.0
541,3.5
586,2.0
588,3.0
589,4.0
592,3.5
593,5.0
597,3.5
736,2.5
778,3.5
780,3.0
784,2.0
858,5.0
1080,3.0
1089,4.5
1097,3.0
1196,5.0
1197,4.0
1198,4.5
1206,5.0
1210,5.0
1213,5.0
1,5.0
2,3.0
6,4.0
10,4.0
16,5.0
19,4.0
21,4.0
32,5.0
34,4.0
39,4.0
41,3.0
42,4.0
47,4.0
50,5.0
81,4.0
89,3.0
95,3.0
97,5.0
100,3.0
104,4.0
110,4.0
111,5.0
141,4.0
150,5.0
165,4.0
173,3.0
176,4.0
185,2.0
196,4.0
208,2.0
216,2.0
223,5.0
231,4.0
235,4.0
236,3.0
258,2.0
260,5.0
296,5.0
300,4.0
307,4.0
315,2.0
318,5.0
319,4.0
337,3.0
339,4.0
342,4.0
346,4.0
349,3.0
353,3.0
356,3.0
47,4.5
48,3.0
70,3.0
110,4.0
158,2.0
168,3.0
208,3.0
318,4.0
383,3.0
527,4.5
593,5.0
802,3.0
805,4.5
903,4.5
912,4.5
933,3.5
1009,3.5
1031,3.5
1049,3.5
1090,4.0
1093,3.5
1094,4.5
1127,4.0
1204,4.5
1207,4.5
1213,4.5
1227,4.0
1230,4.0
1234,4.0
1235,4.0
1250,4.5
1263,4.5
1266,5.0
1333,4.5
1387,4.5
1408,5.0
1517,3.0
1552,3.0
1610,4.0
1625,3.5
1673,4.0
1917,2.5
1950,4.5
2012,3.5
2023,3.5
2028,4.5
2054,3.5
2194,3.5
2321,3.5
2334,3.5
1,5.0
2,3.5
16,4.0
19,4.0
32,3.5
47,5.0
50,5.0
104,4.0
110,4.5
150,4.0
153,3.0
160,3.5
165,3.5
216,4.0
231,4.0
260,3.0
293,4.5
296,5.0
316,3.0
318,5.0
344,4.5
356,4.5
364,4.0
370,4.5
374,4.0
377,4.5
420,3.0
442,4.0
457,3.5
480,4.0
500,4.5
527,5.0
586,4.0
587,3.5
588,3.0
589,4.0
592,3.0
593,4.5
595,4.0
597,4.5
608,5.0
648,3.5
653,3.0
736,3.5
750,4.5
761,3.0
780,3.5
788,3.5
858,4.0
919,2.5
1,2.5
32,4.5
47,4.0
50,4.0
110,5.0
165,3.0
194,3.0
296,5.0
318,4.5
344,2.5
349,3.5
356,4.0
357,4.5
377,3.5
380,4.0
457,4.0
480,3.0
527,4.5
535,4.0
590,4.5
592,2.5
593,4.5
608,4.5
733,2.5
736,2.0
830,2.0
858,5.0
1095,3.0
1186,4.0
1193,5.0
1196,4.0
1198,4.0
1210,4.0
1214,3.5
1270,3.5
1321,2.0
1378,3.0
1527,4.5
1617,4.0
1635,4.5
1704,4.0
1721,2.5
1784,4.0
1923,4.0
1960,3.5
1961,4.0
2028,4.5
2109,3.0
2355,3.5
2359,5.0
1,4.0
18,2.5
22,4.5
32,4.5
47,2.5
50,4.0
180,4.0
223,4.0
253,3.5
260,4.5
293,5.0
296,4.0
318,5.0
319,2.5
342,3.0
345,4.0
356,3.5
357,4.5
362,4.5
377,4.0
480,4.0
500,4.0
527,4.5
539,4.0
541,4.0
555,3.0
586,0.5
587,4.0
593,4.5
597,4.5
671,5.0
736,3.0
741,4.0
745,4.0
778,4.5
780,3.0
902,5.0
953,5.0
1037,4.0
1061,2.5
1079,4.0
1080,3.0
1088,4.5
1092,4.0
1093,4.5
1094,4.0
1101,4.5
1126,3.0
1148,4.0
1196,4.5
1,5.0
11,4.0
21,4.0
24,4.0
32,4.0
110,4.0
141,5.0
172,2.0
173,3.0
180,4.0
185,3.0
198,3.0
223,5.0
252,4.0
316,4.0
322,4.0
327,2.0
338,3.0
339,4.0
356,5.0
367,5.0
380,4.0
405,2.0
426,4.0
440,5.0
441,3.0
480,4.0
514,5.0
539,5.0
541,5.0
589,5.0
597,3.0
610,4.0
708,5.0
780,5.0
785,4.0
788,4.0
799,3.0
849,2.0
924,4.0
1037,3.0
1073,4.0
1079,4.0
1088,4.0
1097,4.0
1101,5.0
1127,4.0
1129,5.0
1135,5.0
1136,5.0
1,3.0
2,3.0
3,3.5
6,5.0
7,3.0
10,3.5
16,4.5
17,3.0
19,3.5
20,3.0
21,4.0
22,3.0
32,4.0
47,4.5
50,4.0
70,4.5
110,3.0
111,3.5
145,3.5
150,3.0
153,3.5
161,3.5
163,3.5
165,3.0
170,3.5
196,3.5
225,3.0
231,4.0
253,4.0
260,3.0
288,3.0
