movie,ratings
47,4.5
107,0.5
260,4.5
293,5.0
296,4.5
318,4.5
609,3.5
1196,4.5
1198,4.5
1210,4.5
1291,4.5
1515,4.0
2052,4.0
2367,3.0
2571,4.5
2633,3.5
3000,4.5
3147,5.0
3959,5.0
3968,3.5
4006,3.5
4993,4.5
5618,4.0
5944,4.5
5952,4.5
6350,4.5
7099,4.5
7153,4.5
8607,4.5
27611,4.0
27731,4.0
33794,4.0
34405,4.5
6,5.0
10,4.0
11,5.0
32,5.0
47,5.0
95,4.0
110,5.0
150,5.0
153,3.0
161,5.0
165,5.0
185,5.0
208,5.0
231,3.0
253,4.0
292,5.0
296,3.0
318,5.0
339,5.0
344,3.0
349,4.0
356,5.0
377,4.0
380,4.0
410,3.0
434,4.0
457,5.0
480,5.0
551,3.0
588,5.0
590,4.0
592,3.0
593,5.0
595,5.0
10,4.0
11,5.0
21,4.0
27,3.0
31,4.0
47,3.0
50,4.0
95,4.0
110,5.0
141,3.0
144,3.0
150,5.0
151,4.0
153,3.0
160,3.0
161,4.0
165,3.0
172,3.0
173,3.0
185,4.0
186,3.0
195,3.0
196,2.0
204,3.0
207,3.0
208,4.0
222,4.0
224,4.0
225,3.0
235,3.0
236,4.0
237,4.0
252,3.0
253,5.0
256,3.0
261,4.0
266,3.0
282,5.0
292,4.0
293,3.0
296,4.0
315,3.0
316,4.0
317,3.0
318,5.0
329,4.0
337,4.0
339,5.0
344,3.0
349,4.0
10,3.0
11,4.0
21,5.0
25,5.0
32,3.0
34,5.0
47,5.0
50,5.0
110,5.0
141,4.0
150,4.0
153,4.0
161,5.0
165,3.0
173,2.0
185,3.0
208,3.0
225,3.0
253,4.0
288,3.0
292,4.0
296,5.0
300,4.0
315,3.0
316,4.0
318,5.0
339,4.0
349,4.0
350,3.0
356,5.0
357,4.0
364,3.0
367,3.0
377,4.0
380,4.0
434,3.0
440,3.0
454,3.0
457,5.0
474,3.0
475,4.0
480,4.0
500,4.0
508,4.0
527,5.0
539,4.0
587,4.0
588,4.0
589,3.0
590,5.0
70,4.0
158,4.0
172,3.5
315,4.0
953,5.0
1204,3.0
1625,5.0
1674,4.0
1722,4.0
1876,3.5
1997,3.5
2006,3.5
2329,4.5
2529,2.5
3052,4.5
3753,3.5
5445,4.5
7153,4.0
10,5.0
34,4.0
150,5.0
153,3.0
316,5.0
317,4.0
339,5.0
344,4.0
349,5.0
356,4.0
357,4.0
364,4.0
