movie,ratings
222,3.0
1013,5.0
1103,4.0
1124,5.0
1256,4.0
1416,2.5
1586,1.0
1711,3.5
1894,3.0
2688,3.0
2803,3.5
3148,4.0
3285,3.0
3317,1.0
3740,1.5
3869,2.0
5015,1.0
1,3.0
6,3.0
7,3.0
25,1.0
32,3.0
36,3.0
62,3.0
95,2.0
141,2.0
494,3.0
608,1.0
648,2.0
733,2.0
736,3.0
780,3.0
786,3.0
32,3.0
36,3.0
58,5.0
95,2.0
648,2.0
653,3.0
733,1.0
736,2.0
780,1.0
1084,4.0
261,3.0
520,1.0
593,3.0
969,3.0
1617,4.0
2887,2.0
2948,3.0
3168,3.0
3668,4.0
3879,3.0
4560,1.0
44,2.0
333,1.0
661,3.0
2078,3.0
2083,3.5
2152,1.5
2411,2.0
3033,3.0
3969,5.0
7153,5.0
8783,2.0
475,2.0
783,2.0
914,5.0
1047,3.0
1084,3.0
1201,2.0
1263,4.5
1275,1.0
1343,3.0
1690,1.0
1876,1.0
2003,1.5
2108,2.5
3623,2.5
4306,3.5
163,2.0
168,2.0
172,3.0
315,2.0
1370,3.0
1407,3.0
2174,1.5
2406,3.5
558,3.0
1359,2.5
1438,2.0
2122,3.0
2720,2.0
3243,2.5
3688,2.5
3988,2.0
4158,2.0
4678,2.5
4719,2.5
5151,3.0
5810,3.5
6383,3.0
6502,3.5
7293,2.5
35836,3.5
968,3.0
2717,2.5
2949,2.5
374,2.5
428,2.0
2707,1.5
3510,4.5
4321,3.0
8665,1.0
162,2.5
194,2.0
532,3.5
637,1.5
830,1.5
934,2.5
1292,1.5
1321,3.0
1831,2.5
1952,3.0
1957,2.5
1960,2.5
2243,2.5
2722,3.5
3363,2.5
70,1.0
104,2.0
185,3.0
593,2.0
1682,4.0
1704,5.0
1917,4.0
2273,2.0
3646,2.0
4104,1.0
193,1.5
319,4.5
348,2.5
610,3.0
1027,1.0
1188,1.0
1223,3.0
1231,5.0
1321,1.5
1347,1.0
1912,4.0
2094,1.0
2707,0.5
2948,3.5
3148,1.5
3247,2.5
3361,1.5
3396,1.5
3555,3.0
3868,2.0
1586,4.0
1230,2.5
1374,3.0
11,3.0
39,3.0
111,3.0
161,3.0
235,3.0
253,2.0
265,5.0
293,3.0
296,3.0
300,3.0
318,4.0
590,3.0
592,2.0
204,2.5
441,3.0
455,2.5
524,2.5
849,3.5
1357,1.5
1953,3.0
1962,3.5
2076,3.5
2140,1.5
2541,3.5
2717,2.0
2723,2.5
2908,2.0
3082,2.0
3489,2.5
3702,2.5
3863,3.5
4018,1.5
5377,3.0
198,3.5
1047,3.0
1215,3.0
1250,2.5
1263,3.0
1275,3.0
1371,2.5
1375,2.5
1485,3.0
2001,3.0
2100,2.0
2116,2.0
2353,3.0
3147,3.5
3471,2.5
3527,2.0
4306,3.5
4993,4.0
5952,4.0
7153,3.5
261,2.0
282,4.0
762,3.5
805,2.5
910,2.5
913,4.0
1204,2.5
1242,1.0
1285,2.0
1408,2.0
1597,4.5
1674,5.0
1747,1.5
2470,2.0
2763,1.5
2770,2.0
3101,3.5
1,3.5
2,1.5
7,3.0
10,1.5
18,1.5
19,0.5
21,3.0
22,1.0
23,0.5
25,3.0
29,3.5
32,4.5
34,4.5
36,3.5
39,3.0
45,3.0
47,4.5
48,2.0
50,4.5
52,3.5
58,1.0
65,1.0
66,1.0
70,1.5
72,3.0
73,1.0
89,1.5
95,2.5
101,3.5
104,3.5
106,1.0
111,3.5
141,1.0
150,3.0
152,3.0
153,0.5
154,1.0
156,1.0
158,1.5
160,1.0
161,2.0
162,4.0
163,3.0
165,2.0
168,0.5
170,2.0
172,1.5
173,1.0
176,4.0
186,1.0
204,5.0
224,3.5
475,3.0
899,4.5
1047,5.0
1120,5.0
1339,1.0
1371,1.0
586,4.0
7,2.0
17,4.0
25,4.0
36,3.0
58,4.0
260,3.0
376,3.0
648,3.0
780,2.0
1073,3.0
1356,3.0
898,2.5
934,4.0
2394,1.5
2409,3.0
3791,2.5
1185,4.5
1261,3.5
1272,4.0
1321,3.0
1894,1.5
2046,4.0
2378,3.0
2739,3.0
2826,0.5
2908,3.0
2986,0.5
3168,3.0
3263,2.5
3363,2.5
3386,3.0
1,4.0
2,3.0
3,2.0
13,2.0
34,3.0
48,2.0
62,2.0
107,2.0
111,1.0
150,3.0
154,1.0
160,2.0
161,4.0
208,2.0
239,1.0
260,5.0
277,1.0
292,3.0
316,4.0
317,2.0
329,2.0
338,1.0
339,3.0
349,2.0
350,3.0
364,4.0
368,4.0
423,3.0
440,3.0
455,2.0
457,5.0
480,4.0
486,2.0
500,2.0
507,2.0
516,3.0
541,2.0
551,2.0
552,4.0
588,4.0
590,2.0
592,2.0
594,2.0
595,3.0
596,2.0
647,4.0
653,3.0
656,3.0
671,3.0
673,2.0
318,3.0
356,3.0
2571,2.5
372,3.0
2294,3.0
1,4.0
6,3.5
10,2.5
11,2.0
19,1.0
26,2.0
32,2.5
34,2.0
36,2.5
39,2.5
47,3.0
50,3.0
95,1.5
110,4.0
111,3.0
150,1.5
153,1.0
161,2.0
172,1.0
185,1.5
196,1.0
225,1.5
253,2.0
260,2.5
288,2.0
292,1.5
296,3.0
316,2.5
318,3.0
329,1.0
339,1.5
344,1.5
353,2.5
356,3.0
364,3.0
370,1.0
377,2.5
380,2.0
410,2.0
442,1.0
454,2.0
457,2.5
466,2.0
480,3.0
494,2.0
500,3.0
520,2.0
527,4.5
541,2.5
552,1.5
247,2.0
327,1.5
468,2.5
610,1.5
1027,3.0
1186,3.5
1188,2.0
1261,1.5
1347,2.5
1586,2.5
2018,3.5
2094,2.0
2108,4.0
2359,2.5
3148,3.0
3617,1.5
8622,3.0
356,4.0
1210,3.0
2987,2.0
3033,3.0
3361,2.0
3977,1.0
1,3.5
2,4.0
3,1.5
5,1.0
6,4.0
7,1.5
9,2.0
10,3.0
12,0.5
18,3.5
19,3.5
21,2.5
22,2.0
24,2.5
29,4.0
31,1.5
32,4.0
34,3.5
39,2.5
41,4.0
44,3.5
46,1.0
47,4.5
50,5.0
62,2.5
63,3.5
65,1.0
66,1.0
69,2.5
70,2.5
71,1.0
72,1.5
76,2.0
86,1.0
88,1.5
89,2.5
95,1.5
104,3.5
110,4.5
111,3.0
135,1.0
141,1.5
145,3.0
147,1.5
150,3.5
153,2.5
158,1.0
160,2.0
161,3.0
163,2.5
455,1.0
908,2.0
1197,2.0
1380,3.0
2004,3.0
2541,4.0
1270,3.0
1552,1.0
3252,4.0
1196,3.0
1324,2.0
2002,3.0
2423,4.0
2615,3.0
480,3.0
2002,2.0
2411,2.0
2590,2.0
3682,3.0
3690,2.0
31,3.0
455,3.0
724,0.5
1590,3.5
1644,1.0
3555,2.5
19,0.5
29,3.5
48,1.0
50,4.0
110,0.5
158,0.5
162,3.5
168,0.5
180,3.5
223,4.0
235,4.5
247,5.0
253,1.5
260,5.0
261,0.5
282,3.0
288,0.5
296,3.5
317,0.5
337,2.5
342,4.0
356,2.0
491,0.5
520,2.0
527,3.5
541,3.0
543,1.0
551,2.5
562,4.0
585,3.0
587,2.5
589,0.5
593,3.0
594,2.0
596,1.0
597,0.5
608,4.5
653,1.0
661,2.0
663,4.0
665,4.0
671,3.5
719,1.0
778,3.0
780,0.5
848,1.0
919,3.0
924,0.5
953,2.0
968,4.5
105,3.0
370,0.5
969,4.5
1028,2.0
1084,1.5
1199,1.5
1276,3.0
1370,1.5
1372,1.0
1380,4.0
1674,4.0
2011,2.5
2406,3.5
2640,4.0
3101,4.0
3996,0.5
4022,3.5
5060,3.0
1682,3.0
1882,2.0
2122,2.0
2393,2.0
2532,3.0
3101,4.0
107,2.0
272,3.0
362,3.0
932,3.0
965,2.5
969,3.5
1019,2.5
1203,3.5
1231,3.0
1345,0.5
1367,2.0
1378,1.5
1411,3.5
1907,2.0
2405,2.0
2501,3.0
2746,2.5
3082,3.5
3510,3.0
4321,2.0
4447,2.0
5707,3.5
5945,3.0
196,1.5
265,3.5
485,0.5
515,3.5
934,3.0
1342,2.5
1499,0.5
1597,2.5
2105,0.5
2294,3.5
2581,3.5
2890,2.0
3176,4.0
3755,1.5
3786,3.0
4639,3.0
4973,1.0
7293,3.0
8360,4.0
8529,2.5
32300,1.5
43744,4.5
45,0.5
333,3.0
471,2.5
543,0.5
596,1.5
661,3.0
762,2.0
785,3.0
1653,2.5
2011,3.0
2268,2.0
2302,3.5
2395,3.0
2640,1.5
2985,3.5
3408,4.5
5060,4.5
813,3.0
5580,2.0
24,2.5
327,3.5
719,1.0
783,1.5
1047,3.5
1120,2.0
1203,1.0
1282,3.0
1333,2.0
1372,4.0
1376,3.5
1805,2.5
2420,2.5
2694,3.0
7438,4.0
8368,3.0
107,3.0
135,3.0
303,3.0
306,3.0
1378,3.0
2109,3.0
2359,3.0
3174,3.0
3404,3.5
3555,2.0
4321,2.0
39183,4.0
31,3.0
145,2.0
158,2.5
277,2.5
585,1.5
673,1.5
1088,4.0
1380,4.0
1485,2.5
1639,3.0
1777,2.5
2081,3.0
2502,3.0
2529,0.5
3753,4.0
153,3.0
165,3.0
231,2.0
296,3.0
316,3.0
344,2.0
380,3.0
590,3.0
592,2.0
595,3.0
163,4.0
168,3.0
172,4.5
246,2.5
282,3.0
315,3.0
466,1.0
784,2.5
904,2.0
1252,3.5
1358,1.5
1500,3.0
2700,2.0
3751,2.0
3897,4.5
173,0.5
296,4.5
318,4.5
356,4.5
457,4.0
596,3.5
785,3.5
858,3.5
888,0.5
1061,3.0
1104,3.5
1193,4.5
1196,4.5
1206,4.5
1219,4.5
1242,4.5
1258,5.0
1270,5.0
1366,2.0
1389,0.5
1682,4.0
1976,0.5
1977,0.5
1978,0.5
1979,0.5
1980,0.5
1981,0.5
1991,1.0
2080,3.0
2092,2.0
2329,4.0
2502,3.5
2571,3.5
2762,2.5
2763,3.0
2858,4.5
2918,4.5
3000,5.0
3147,4.0
3362,3.5
3578,4.5
3955,1.5
3973,0.5
4124,0.5
4247,1.5
4262,1.5
4341,2.5
4388,0.5
4643,1.5
4728,3.5
1013,1.5
1124,3.0
1635,2.5
1680,2.5
1711,2.5
2046,2.5
2686,3.0
2803,3.0
2840,1.5
3148,3.0
3969,2.0
2454,2.5
3608,3.5
5452,2.0
14,3.0
362,3.0
531,2.0
830,2.5
968,3.0
1093,2.0
1235,3.5
1357,2.5
2359,2.5
2541,3.0
2580,3.5
2724,3.5
2763,3.0
2881,3.5
2890,3.0
2908,3.0
3755,3.0
5989,3.5
135,0.5
898,3.0
1185,2.0
1805,1.0
2109,0.5
2359,2.0
2471,0.5
2707,4.0
2840,3.5
3020,5.0
3107,3.5
3424,3.5
3534,3.5
5013,1.0
5464,4.0
19,2.0
1380,3.5
1407,3.0
1517,1.0
1639,2.0
1673,3.0
2012,1.5
2174,2.5
2355,2.0
2657,4.0
2706,2.5
3052,3.0
3753,3.0
3996,0.5
4034,3.5
47,4.0
110,4.0
223,1.0
260,4.0
296,3.0
318,5.0
356,3.5
457,3.0
527,4.5
