movie,ratings
19,2.0
160,3.0
231,2.0
288,2.0
344,2.0
355,3.0
420,3.0
435,2.0
849,2.0
880,1.0
1562,3.0
1831,3.0
2710,3.0
327,2.0
1882,1.0
282,2.0
1210,3.0
1556,1.0
1625,5.0
1721,3.0
3031,2.0
3168,1.0
169,1.0
196,1.0
852,1.0
1196,3.0
1210,3.0
1961,4.0
2797,3.0
3968,2.0
4388,1.0
4545,3.0
8917,2.5
1,0.5
2,0.5
3,0.5
4,0.5
5,1.0
6,2.5
7,0.5
10,2.5
11,1.0
13,0.5
15,0.5
16,3.0
17,1.0
18,3.5
19,1.0
20,2.0
22,3.5
24,2.5
25,3.0
27,1.0
31,1.0
32,5.0
34,1.5
36,1.5
39,3.5
44,1.0
45,3.0
47,4.5
48,0.5
50,5.0
52,2.0
62,1.0
64,1.0
65,1.0
69,3.0
70,1.5
71,1.0
72,2.0
73,0.5
76,2.5
79,2.5
81,0.5
87,0.5
88,3.0
89,2.5
95,2.5
101,3.0
104,4.5
105,1.0
107,0.5
8808,3.0
7,2.0
50,4.0
168,3.0
186,2.5
317,2.0
318,3.0
432,0.5
494,2.0
497,2.5
500,0.5
527,2.5
552,2.5
597,3.0
832,3.5
920,3.5
1101,3.5
1358,0.5
1380,3.0
1407,0.5
1485,2.0
1552,2.5
1608,2.5
1721,4.0
1917,2.0
2006,3.0
2353,3.0
2424,3.5
2724,3.0
2791,0.5
2797,0.5
3247,0.5
3623,2.5
4018,2.0
5308,0.5
6005,2.0
6879,3.5
8361,4.0
8529,2.0
9,2.0
170,2.5
1086,2.0
1254,2.5
1411,3.0
1416,2.5
1515,2.0
1616,2.5
1960,1.5
2126,2.0
2186,2.5
2318,2.0
2795,1.5
3635,2.5
3639,2.5
2710,3.0
1,0.5
3,0.5
10,0.5
16,5.0
17,0.5
32,3.0
34,0.5
39,3.5
47,2.0
48,0.5
50,2.5
110,3.0
115,0.5
145,0.5
150,1.0
151,2.5
153,1.0
160,1.5
161,0.5
165,0.5
180,4.0
235,4.0
252,1.0
260,2.5
266,0.5
282,1.0
296,5.0
316,0.5
318,5.0
329,0.5
337,2.0
344,1.5
349,0.5
350,1.0
353,2.0
356,2.5
364,1.0
368,0.5
377,0.5
380,0.5
410,3.0
428,4.0
441,4.5
457,1.5
468,2.0
480,0.5
500,0.5
527,0.5
553,1.5
587,0.5
2002,2.5
1405,4.0
1,2.0
480,2.5
1270,2.5
552,3.0
1215,2.5
180,2.5
43919,0.5
45210,4.0
596,2.5
2018,3.5
44,1.5
333,0.5
585,0.5
968,1.5
1088,0.5
1275,1.0
1339,4.0
1569,0.5
1994,2.0
2140,3.5
2161,4.0
2193,4.5
2424,1.0
3033,1.5
3863,4.5
4571,0.5
158,2.0
355,1.0
616,2.0
1025,2.0
1566,2.0
2140,4.0
4016,2.0
1,2.0
25,4.0
34,4.0
41,4.0
47,1.0
50,3.0
73,1.0
77,3.0
90,1.0
94,1.0
111,4.0
123,2.0
154,2.0
190,1.0
199,1.0
213,2.0
214,1.0
260,1.0
263,1.0
290,1.0
293,4.0
306,1.0
308,1.0
318,2.0
326,1.0
348,2.0
