movie,ratings
1,4.0
110,4.5
150,4.5
153,3.0
161,3.5
163,3.5
173,2.0
236,3.0
260,5.0
316,4.0
349,4.0
356,4.5
364,4.0
377,3.5
380,3.0
432,3.5
457,4.0
466,3.0
480,4.0
588,4.0
589,3.5
590,4.0
592,4.5
595,3.5
648,3.5
733,3.0
780,3.5
832,4.0
904,4.0
908,3.5
1025,4.5
1036,4.0
1196,5.0
1198,4.5
1210,4.5
1240,4.0
1242,4.5
1270,3.5
1291,4.5
1302,4.0
1374,4.0
1387,3.5
1485,3.0
1517,3.5
1580,4.0
1610,4.5
1663,3.5
1954,4.0
2000,3.5
2028,4.5
1,4.5
14,3.5
16,3.0
18,3.5
25,3.5
29,4.5
32,4.5
47,3.5
48,3.0
50,5.0
52,3.5
58,4.5
70,4.5
110,4.5
111,4.0
163,4.0
168,3.5
170,3.5
175,4.0
188,4.0
194,4.5
223,5.0
233,4.0
260,4.5
288,5.0
293,4.5
296,5.0
318,5.0
348,4.0
353,5.0
356,4.0
364,4.5
367,3.0
368,4.0
376,2.5
377,3.5
380,2.5
428,4.0
431,4.5
457,4.0
468,3.5
475,5.0
480,3.0
481,3.0
500,4.0
508,4.0
509,4.0
520,4.5
541,4.5
551,4.5
16,5.0
32,4.0
47,5.0
50,5.0
101,5.0
111,4.0
150,4.0
165,4.0
231,1.5
260,5.0
292,3.5
296,5.0
333,4.0
356,4.0
377,4.0
431,4.0
457,5.0
471,4.0
480,4.0
520,5.0
524,2.0
541,4.0
586,5.0
588,2.0
589,5.0
593,4.5
608,4.0
741,4.0
750,5.0
858,5.0
923,3.5
1036,5.0
1079,4.5
1080,5.0
1089,5.0
1136,5.0
1196,5.0
1197,4.5
1198,5.0
1200,5.0
1204,3.0
1206,3.5
1210,5.0
1213,5.0
1214,4.0
1215,5.0
1220,5.0
1221,5.0
1228,2.0
1240,4.5
1,4.0
6,4.0
11,3.0
16,4.0
17,4.0
25,4.0
34,5.0
36,5.0
41,3.0
50,5.0
60,4.0
111,4.0
230,4.0
260,5.0
296,4.0
318,5.0
342,4.0
348,4.0
356,4.0
357,3.0
373,5.0
377,3.0
457,4.0
474,3.0
527,5.0
541,4.0
556,5.0
569,2.0
589,5.0
593,5.0
608,5.0
678,5.0
700,4.0
708,4.0
838,4.0
866,4.0
899,5.0
904,5.0
919,5.0
920,5.0
923,4.0
924,5.0
926,5.0
928,5.0
943,4.0
957,4.0
1036,3.0
1090,4.0
1097,4.0
1099,5.0
1,4.0
111,4.0
223,4.0
260,5.0
296,4.5
318,5.0
356,3.5
413,3.5
527,4.5
541,5.0
593,4.0
608,4.0
858,4.0
953,4.0
1080,3.0
1089,4.0
1090,4.0
1136,5.0
1196,5.0
1197,4.5
1198,4.0
1200,5.0
1206,3.0
1208,5.0
1213,5.0
1214,4.5
1215,3.0
1221,4.5
1222,4.0
1258,4.5
1259,5.0
1265,4.0
1270,4.0
1272,3.5
1276,4.0
1288,5.0
1291,3.5
1298,4.0
1358,4.5
1394,4.5
1717,0.5
1732,4.5
1965,3.0
1968,3.5
2000,3.5
2028,4.0
2109,5.0
2140,2.5
2329,4.0
2395,4.0
1,3.0
6,4.0
7,3.5
10,5.0
11,4.0
17,1.0
21,5.0
32,3.0
39,3.5
50,5.0
150,5.0
165,4.0
186,3.5
260,4.0
296,4.5
318,4.0
344,2.0
349,4.5
356,3.0
357,5.0
380,5.0
440,3.5
457,4.0
480,3.5
541,4.5
588,5.0
589,5.0
597,4.0
648,4.0
733,4.0
736,3.5
858,3.5
899,3.5
903,3.5
910,4.0
912,4.5
1028,4.0
1035,4.0
1036,4.0
1079,5.0
1088,3.5
1096,3.0
1101,4.0
1172,4.0
1198,5.0
1201,3.5
1206,2.0
1220,4.0
1225,3.5
1234,3.5
6,4.0
10,3.0
29,5.0
32,5.0
50,5.0
70,4.0
110,4.0
122,3.0
150,4.0
157,3.0
163,5.0
165,3.0
173,3.0
188,4.0
196,4.0
208,3.0
253,5.0
260,5.0
277,4.0
296,5.0
327,4.0
344,3.0
353,5.0
364,4.0
367,4.0
370,3.0
383,3.0
405,1.0
410,5.0
426,5.0
442,3.0
457,4.0
466,4.0
474,4.0
480,3.0
489,4.0
517,3.0
520,3.0
541,5.0
553,3.0
586,4.0
589,2.0
590,5.0
592,3.0
593,5.0
596,3.0
597,3.0
608,5.0
610,4.0
616,4.0
4,3.5
10,4.0
18,3.0
34,4.0
48,3.5
50,4.5
54,3.5
62,4.5
63,2.0
110,5.0
141,3.0
150,4.0
151,4.0
216,3.5
260,5.0
293,4.5
316,4.0
318,4.5
344,3.5
349,4.0
356,4.0
364,4.5
413,3.0
457,4.0
480,4.0
500,4.0
520,3.5
529,4.0
548,4.0
552,4.0
588,4.5
589,4.5
592,4.0
593,4.5
595,4.0
609,3.5
616,3.5
648,4.5
733,4.5
780,4.5
858,4.0
879,3.5
908,4.0
914,4.0
952,4.0
969,3.5
1005,3.5
1013,3.5
1014,4.0
1015,3.5
1,4.0
2,4.5
10,3.0
19,2.5
32,5.0
34,4.5
47,4.5
50,4.5
52,4.0
110,4.0
150,4.0
153,3.0
165,4.0
224,3.5
235,4.0
260,5.0
266,4.5
288,5.0
292,3.0
296,5.0
316,4.0
318,5.0
329,4.0
344,3.0
349,3.5
350,4.0
356,5.0
362,2.5
364,4.5
368,3.5
377,4.5
380,4.5
442,2.5
457,4.5
471,4.0
480,4.5
485,3.0
500,4.0
502,1.5
509,4.5
527,4.0
539,4.0
588,3.5
589,5.0
590,5.0
592,4.5
593,5.0
594,4.5
595,3.5
597,3.5
1,4.0
6,3.5
11,3.5
16,4.0
32,4.0
36,4.0
47,4.5
50,5.0
70,3.5
110,4.0
111,4.5
260,3.5
266,3.5
293,4.0
296,4.5
318,5.0
356,5.0
357,4.0
364,4.0
457,3.5
474,3.5
480,4.0
494,3.5
508,5.0
527,5.0
539,4.0
541,4.5
588,4.0
589,3.5
590,3.5
592,3.5
593,5.0
594,3.0
597,4.0
608,4.0
733,4.0
750,4.0
778,4.0
858,5.0
902,3.5
903,4.0
904,4.0
908,4.0
912,4.0
913,4.0
920,3.5
923,4.0
969,4.0
1036,4.0
1079,4.0
1,4.0
10,3.5
16,3.5
32,4.0
47,4.0
50,4.0
110,4.0
111,4.0
150,4.0
223,4.0
260,4.0
293,4.0
296,4.5
318,4.5
356,4.0
380,3.5
442,3.5
457,4.0
527,4.0
541,4.0
589,4.0
