movie,ratings
110,3.5
318,3.0
593,3.5
858,4.5
1704,4.5
2028,3.0
2324,4.0
2571,4.5
5995,3.5
112,3.0
1129,5.0
1198,5.0
1210,5.0
1394,4.0
1461,2.0
2085,5.0
2167,4.0
2358,5.0
2373,2.0
111,5.0
260,5.0
344,1.0
364,5.0
460,1.0
957,4.0
1210,5.0
1219,4.0
2384,4.0
2819,5.0
3543,3.0
34,3.0
209,2.0
260,4.0
318,5.0
533,3.0
593,5.0
685,3.0
858,5.0
913,5.0
1193,5.0
1198,5.0
1200,5.0
1210,5.0
2411,3.0
2424,4.0
2735,4.0
12,3.0
81,2.5
519,4.0
765,1.0
950,4.0
1297,3.5
2087,4.0
2366,3.5
2402,4.5
2643,3.5
2662,2.5
2720,3.5
2808,4.5
3034,4.0
3273,3.5
151,3.0
380,3.0
593,4.0
1210,4.0
1213,4.0
2324,4.0
3869,2.0
4834,3.0
5548,1.0
5782,4.0
2366,4.0
2520,3.5
2722,4.0
2944,4.5
3646,4.0
50,3.0
593,3.5
1197,3.5
1438,1.5
2959,3.0
5171,3.0
5505,2.5
5618,3.5
6157,1.5
6305,1.0
6536,3.0
6810,3.0
7060,4.0
26662,3.5
256,2.5
381,4.0
968,4.0
1029,1.5
1042,4.5
1084,3.0
1411,3.0
1479,5.0
1562,4.5
1591,3.0
1693,4.5
1882,3.5
1911,3.0
2366,3.5
5464,4.5
18,2.5
379,3.5
381,3.0
836,3.5
1186,2.5
1388,1.0
1717,2.0
1892,3.5
1894,2.5
1959,4.5
2410,4.0
3301,3.5
3534,4.0
4007,4.0
5013,3.5
110,4.0
527,4.0
1197,4.0
1198,5.0
1210,5.0
1270,4.0
2558,1.0
3441,4.0
3998,4.0
4033,2.0
915,4.5
934,1.0
1185,3.0
1275,0.5
1299,5.0
1385,1.0
1513,3.0
1537,5.0
1678,4.5
1959,4.0
1960,5.0
2002,3.0
2410,0.5
3157,2.0
3452,0.5
720,4.5
913,3.5
1261,0.5
1267,4.0
1429,0.5
2381,1.0
2391,4.0
2421,1.5
2857,4.5
3101,1.5
3481,4.0
3671,3.0
5135,3.5
5693,2.0
6870,4.5
480,3.0
587,3.0
750,3.0
780,3.0
915,4.0
1198,5.0
1203,3.0
1204,3.0
1299,3.0
1954,4.0
2716,4.0
3897,3.0
3948,5.0
3968,3.0
3969,4.0
3977,2.0
3987,4.0
3991,3.0
4005,3.0
4025,2.0
86,4.0
110,5.0
339,4.0
593,4.0
1197,5.0
1717,1.0
2294,4.0
2858,5.0
2997,3.0
3391,3.0
3549,5.0
4816,1.0
50,5.0
230,3.0
266,2.5
272,3.5
471,2.0
474,3.0
515,4.0
529,3.0
539,3.0
648,3.5
805,2.5
1061,3.0
1073,3.5
1197,3.5
1240,1.5
1267,3.5
1597,2.5
1625,2.0
1643,3.5
1722,2.5
1968,3.0
2001,2.0
2006,3.0
2028,2.5
2268,2.0
2291,4.0
2302,3.0
2329,4.0
2353,1.0
2496,3.0
2542,2.5
2763,3.0
2764,3.5
2819,4.0
2858,3.5
2881,2.5
3006,3.5
3176,3.5
3238,2.5
3408,3.5
3418,2.0
3556,3.5
3623,3.0
3755,3.0
3844,3.0
3953,2.5
3983,4.5
4027,2.0
4034,4.0
4226,5.0
110,4.0
510,2.0
648,2.0
1089,3.0
1198,4.0
1210,3.0
1213,4.0
1265,4.0
1276,5.0
1961,4.0
1968,3.0
3755,1.0
4321,3.0
4993,5.0
5060,5.0
5292,4.0
5309,3.0
356,4.0
480,3.0
593,4.0
1466,3.0
1544,2.5
1573,2.5
1729,3.0
1732,4.0
1784,4.0
2273,2.5
2324,5.0
2502,3.0
2541,5.0
2571,4.0
2617,2.5
2692,3.5
3147,3.5
3174,3.5
3623,2.5
3977,2.5
4018,2.5
3,1.5
16,4.5
104,4.0
