movie,ratings
2,3.0
6,5.0
25,4.0
32,3.0
50,4.0
113,4.0
126,2.0
630,4.0
745,4.0
778,3.0
802,3.0
897,3.0
986,5.0
1084,3.0
1085,4.0
1086,3.0
1087,5.0
1103,4.0
1104,3.0
1,4.0
260,4.0
293,5.0
356,4.0
480,2.5
593,4.0
1270,2.0
1625,5.0
2571,2.5
2770,4.0
1373,3.0
2366,4.0
2367,3.5
4954,4.5
4958,4.0
6303,4.0
8207,4.0
2,3.0
10,3.0
17,4.0
34,4.0
50,5.0
153,3.0
165,3.0
208,3.0
231,3.0
296,5.0
356,4.0
364,3.0
380,4.0
410,4.0
434,2.0
480,3.0
500,3.0
515,4.0
586,1.0
588,3.0
590,4.0
593,5.0
597,3.0
778,5.0
1,3.0
10,3.0
21,5.0
153,1.0
165,4.0
296,5.0
316,2.0
318,2.0
329,3.0
339,3.0
344,5.0
349,4.0
380,4.0
434,3.0
588,3.0
595,2.0
39,4.0
931,5.0
1006,3.0
1210,4.0
1444,5.0
318,4.0
356,4.0
1682,3.5
2502,3.5
8368,5.0
8641,3.5
8874,4.5
19,4.0
31,3.0
50,5.0
150,4.0
153,3.0
185,3.0
186,3.0
208,4.0
293,4.0
296,5.0
21,4.0
593,4.0
912,4.0
1104,3.0
1588,2.0
1923,3.0
5060,4.0
150,3.0
153,3.0
161,4.0
165,4.0
231,3.0
292,4.0
296,3.0
316,5.0
318,3.0
329,4.0
344,3.0
349,3.0
356,5.0
380,5.0
434,4.0
457,3.0
480,3.0
590,3.0
595,3.0
10,4.0
150,2.0
153,5.0
161,4.0
165,4.0
231,4.0
292,4.0
316,3.0
318,5.0
329,1.0
339,5.0
344,4.0
434,3.0
590,3.0
592,3.0
595,1.0
1,3.0
6,5.0
318,3.0
356,5.0
480,3.0
527,3.5
593,5.0
1196,3.0
1270,2.0
2571,1.5
3386,5.0
111,4.0
260,5.0
1210,4.0
1221,4.0
1918,3.0
2628,5.0
3499,3.0
3879,4.0
3991,3.0
4638,4.0
48,3.5
158,3.0
455,3.0
783,2.5
1022,3.5
1367,3.5
2273,3.0
2329,5.0
3255,4.0
3785,1.5
3911,1.0
3948,4.0
4720,3.0
4995,5.0
5299,4.0
8360,3.0
1,3.0
50,4.0
318,4.0
356,4.0
480,2.0
527,3.0
593,5.0
858,4.0
1193,5.0
1213,5.0
1221,4.0
1270,3.5
2571,5.0
50,5.0
318,5.0
527,4.0
593,5.0
858,3.0
912,3.5
6016,4.0
6378,4.0
39,3.0
161,4.0
224,3.0
236,3.0
237,3.0
252,4.0
265,3.0
339,3.0
356,5.0
357,3.0
364,4.0
480,3.0
539,4.0
586,3.0
597,4.0
736,3.0
110,4.0
161,4.0
185,4.0
208,3.0
231,3.0
292,4.0
318,5.0
356,4.0
434,3.0
457,5.0
480,5.0
593,4.0
595,4.0
419,3.5
1350,4.0
1586,4.5
1835,4.0
1892,4.5
2139,4.5
2359,3.5
2391,3.0
2394,3.5
2423,3.5
2528,4.5
2687,1.5
3298,4.0
3608,3.5
5013,4.5
21,3.0
50,4.0
231,3.0
253,4.0
288,3.0
296,5.0
318,5.0
344,4.0
356,5.0
364,3.0
377,2.0
420,2.0
480,4.0
500,3.0
586,3.0
588,3.0
589,3.0
590,4.0
592,3.0
593,4.0
597,3.0
345,5.0
410,2.0
527,4.0
593,4.0
832,2.0
999,4.0
1080,3.0
1127,3.0
1270,3.0
1283,4.0
1367,3.0
1556,2.0
1608,3.0
1882,1.0
2028,3.0
2072,1.0
2085,4.0
2124,3.0
2133,3.0
2262,3.0
3072,4.0
3077,5.0
3130,1.0
3755,3.0
3791,4.0
4370,4.0
4465,4.0
110,5.0
116,2.0
480,4.0
544,3.0
785,4.0
1210,5.0
1515,3.0
1573,3.0
3999,2.0
5218,4.0
1,4.0
48,2.0
364,5.0
380,3.0
551,4.0
588,3.0
590,5.0
592,3.0
616,3.0
720,5.0
745,5.0
195,5.0
898,2.5
1012,3.5
1023,4.0
1269,5.0
1515,0.5
1711,4.0
1955,2.5
2366,4.5
2405,2.5
3148,5.0
3638,2.0
3844,4.0
4041,4.0
5013,5.0
150,2.0
231,4.0
296,4.0
316,3.0
329,1.0
344,5.0
356,5.0
457,2.0
588,3.0
590,3.0
593,5.0
595,3.0
10,3.0
111,5.0
150,2.0
153,1.0
165,4.0
175,2.0
185,2.0
198,1.0
231,5.0
253,1.0
296,4.0
318,5.0
329,3.0
339,3.0
344,4.0
349,5.0
380,1.0
434,4.0
555,3.0
588,2.0
590,3.0
592,3.0
535,4.0
593,5.0
1124,4.0
