movie,ratings
800,5.0
1249,5.0
1262,5.0
1293,5.0
1333,5.0
1339,5.0
2289,5.0
2294,5.0
2455,5.0
2572,5.0
3255,5.0
3671,5.0
3911,5.0
4246,5.0
6333,5.0
1366,4.0
1635,4.5
2064,4.0
2336,4.5
2393,3.0
2959,5.0
4006,2.0
4407,4.0
4878,5.0
7285,4.0
8582,4.5
25971,4.0
39234,4.0
1,2.0
541,4.5
589,4.5
593,4.5
1079,4.0
1193,5.0
1198,2.5
1240,4.5
2571,4.5
2916,4.5
4993,4.5
5418,4.5
5952,4.5
6539,2.5
7153,4.5
8368,2.5
8665,5.0
27611,4.5
157,2.0
266,2.0
356,4.0
466,3.0
527,5.0
750,5.0
780,3.0
904,4.0
908,4.0
1094,4.0
1183,3.0
1196,5.0
1208,5.0
1210,4.0
1222,5.0
1298,4.0
1391,4.0
1961,4.0
2028,3.0
2395,3.0
2427,3.0
2890,5.0
3007,4.0
3160,3.0
3173,3.0
5060,3.0
79,5.0
383,5.0
519,4.0
647,2.0
719,4.0
914,2.5
915,5.0
933,3.0
1188,4.0
1373,4.0
1711,4.0
1918,4.5
2369,2.5
2641,4.0
2717,4.0
32,4.0
50,4.5
150,3.5
260,4.5
296,4.5
380,3.0
480,4.0
527,3.5
541,4.5
750,4.5
858,5.0
904,4.0
923,4.5
1193,4.5
1196,4.5
1201,4.0
1208,5.0
1221,5.0
1222,3.5
1232,5.0
1252,5.0
2019,5.0
2959,4.5
3503,4.5
4226,3.5
5618,4.5
6016,4.5
7759,4.0
26150,4.5
26578,3.5
73,5.0
110,3.0
157,4.0
1210,5.0
2683,4.0
2985,4.0
3581,5.0
58,4.0
342,4.0
543,5.0
1094,3.5
1234,3.0
1259,4.5
1500,4.0
1653,4.0
1673,4.0
2194,4.5
2268,3.5
2406,3.0
2502,5.0
2599,5.0
3052,3.5
3897,4.0
3996,4.5
4027,3.0
4034,3.5
5445,3.0
6377,3.5
8949,3.0
8961,4.0
38038,3.5
73,5.0
480,4.0
1196,5.0
1210,5.0
1282,5.0
1291,5.0
2628,5.0
2710,1.0
3994,5.0
4019,5.0
4993,5.0
5066,5.0
5620,5.0
31,4.0
110,4.5
111,4.5
355,1.5
541,5.0
608,4.0
673,2.0
750,4.5
858,4.5
1084,4.0
1088,3.5
1092,4.5
1199,4.5
1201,4.5
1213,4.0
1214,4.5
1221,4.0
1233,4.5
1247,4.0
1293,4.5
1597,3.5
1690,3.5
1704,3.5
2003,4.0
2023,4.5
2329,4.5
2407,4.0
2959,4.5
3033,2.0
3448,3.0
3683,4.5
4226,4.5
4246,2.5
5669,3.0
5816,2.0
32,5.0
50,2.0
260,5.0
316,1.5
318,5.0
527,4.0
608,4.0
1196,5.0
1197,5.0
1203,5.0
1210,5.0
1527,2.5
1682,3.0
1704,4.0
1721,2.5
1821,5.0
2329,4.0
2394,2.5
2762,3.5
2858,4.0
3147,5.0
4886,4.0
4973,2.0
4995,4.0
5445,5.0
5995,5.0
6155,4.5
6380,4.5
6591,5.0
6762,5.0
7254,5.0
7260,4.0
8464,3.5
8533,5.0
30707,4.0
32025,3.0
35836,4.5
41997,5.0
11,2.0
223,3.0
300,4.0
474,4.0
919,5.0
1213,5.0
1307,5.0
1617,5.0
1961,4.0
2683,5.0
2716,3.0
2959,5.0
2997,5.0
3996,5.0
4306,3.5
4993,4.0
8491,4.0
172,1.0
260,4.0
265,4.0
317,1.0
480,4.0
527,5.0
912,4.0
914,4.0
1017,3.0
1073,3.0
1097,3.0
1127,4.0
1196,5.0
1197,5.0
1204,5.0
1210,4.0
1259,4.0
1265,2.0
1291,4.0
1307,4.0
1580,3.0
1911,3.0
1947,4.0
2005,3.0
2028,5.0
2046,3.0
2123,3.0
2174,4.0
2193,4.0
2248,4.0
2336,4.0
2355,4.0
2396,5.0
2405,3.0
2406,3.0
2622,4.0
2683,5.0
2692,5.0
2694,4.0
2699,4.0
2706,4.0
2710,4.0
2712,2.0
2713,2.0
2797,3.0
2858,5.0
2959,5.0
2987,4.0
3175,5.0
3203,4.0
17,1.0
32,2.0
141,3.0
150,4.0
318,5.0
457,5.0
593,5.0
608,2.0
852,3.0
1030,3.0
1061,5.0
1193,5.0
1617,4.0
1704,5.0
2028,5.0
2268,5.0
2352,5.0
2762,5.0
2858,5.0
4002,3.0
10,3.0
110,5.0
150,5.0
153,3.0
161,4.0
165,5.0
185,3.0
208,3.0
231,5.0
253,4.0
292,4.0
296,5.0
316,2.0
318,5.0
339,3.0
344,3.0
349,5.0
356,5.0
380,5.0
434,4.0
454,5.0
457,5.0
480,5.0
589,4.0
590,3.0
592,3.0
593,5.0
36,4.5
47,4.5
111,4.0
296,5.0
308,4.0
318,5.0
441,5.0
466,3.5
593,5.0
778,5.0
1193,5.0
1222,4.5
1350,3.5
1722,4.5
1909,4.0
2022,4.5
2313,4.5
2329,4.5
2501,3.5
2580,3.5
2858,5.0
2871,5.0
2959,4.5
3354,1.0
3809,4.0
3863,3.0
3949,4.0
4011,4.5
4019,3.5
4226,5.0
4878,4.5
5618,3.5
6016,4.5
6681,5.0
7361,4.0
8950,4.5
30749,4.5
6,3.0
32,4.5
47,5.0
50,5.0
170,5.0
260,3.5
293,5.0
296,1.0
318,4.5
527,5.0
541,4.5
551,3.5
593,4.5
778,4.5
1080,3.5
1089,1.0
1136,2.5
1196,3.0
1207,3.0
1210,3.5
1211,5.0
1225,2.0
1252,3.5
1267,4.5
1704,4.5
1732,3.5
1968,3.5
2028,3.5
2117,4.0
2329,5.0
2376,4.0
2502,5.0
2571,4.0
2692,5.0
2762,4.5
2792,4.0
2827,2.5
2840,1.0
2858,5.0
2959,5.0
2986,1.5
2991,4.5
2997,5.0
3146,2.5
3263,4.0
3275,5.0
47,5.0
50,5.0
260,4.0
318,5.0
356,5.0
593,4.0
1196,4.0
1198,3.0
1210,4.0
1213,5.0
1258,5.0
1291,3.0
1682,5.0
1721,4.0
2571,5.0
2762,4.0
2858,5.0
2959,5.0
3147,5.0
3275,5.0
3578,5.0
4011,4.0
4226,4.0
4878,3.0
5418,4.0
5952,5.0
5989,5.0
6874,4.0
7153,5.0
7361,5.0
50,5.0
296,5.0
318,3.5
555,5.0
858,4.5
1653,5.0
2329,4.5
2858,4.0
2959,5.0
4226,4.5
4973,4.5
5618,5.0
5971,5.0
6016,4.0
6711,5.0
7153,3.0
7361,5.0
17,4.5
29,4.0
196,3.0
282,4.0
293,5.0
315,1.0
372,4.0
914,5.0
1088,3.0
1092,4.0
1172,5.0
1183,5.0
1216,5.0
1275,4.0
1287,5.0
1909,2.0
2671,4.0
3072,3.0
3418,3.0
3967,5.0
4014,3.0
4973,4.0
5995,3.0
6939,4.0
6942,5.0
7572,5.0
8010,4.0
8873,3.0
27397,5.0
40629,4.5
110,4.0
527,4.0
923,5.0
1095,5.0
1097,3.0
1193,4.0
1283,5.0
2212,4.0
2527,4.0
2947,5.0
2949,4.0
3435,5.0
3571,2.0
3712,3.0
3735,5.0
3774,3.0
4842,3.0
4993,5.0
5060,5.0
5218,4.0
5225,4.0
5269,4.0
5349,4.0
5378,2.0
5400,2.0
5418,3.0
5445,3.0
5505,2.0
5572,4.0
5827,4.0
6001,5.0
47,4.0
292,3.0
344,1.5
356,5.0
364,5.0
480,4.0
508,3.0
597,3.0
1193,4.0
1258,2.5
1259,3.0
1625,5.0
1653,5.0
1682,5.0
1704,5.0
1784,4.0
1961,3.5
2028,3.0
2324,2.0
2542,2.0
2571,2.0
2762,3.5
2918,0.5
2959,4.0
2997,4.5
3052,5.0
3147,4.0
3481,5.0
3949,3.0
3994,4.0
4011,3.5
4022,3.0
4027,5.0
4226,4.0
4370,5.0
4643,5.0
4878,3.5
4896,1.0
5989,5.0
6874,4.5
7147,2.5
7254,5.0
7361,5.0
7438,3.5
8665,5.0
8784,1.5
8874,4.0
8950,5.0
27773,5.0
44191,4.5
