movie,ratings
1,5.0
2,5.0
7,4.0
10,4.0
11,4.0
34,5.0
39,4.0
44,3.0
60,3.0
107,2.0
110,1.0
141,4.0
158,4.0
160,2.0
173,3.0
208,3.0
260,5.0
316,5.0
339,4.0
349,5.0
356,5.0
377,5.0
380,5.0
440,4.0
455,4.0
457,5.0
471,4.0
480,5.0
497,4.0
546,2.0
577,4.0
588,4.0
589,5.0
597,5.0
648,4.0
653,3.0
673,2.0
688,2.0
733,5.0
736,3.0
754,3.0
836,3.0
1036,5.0
1196,4.0
1197,4.0
1198,4.0
1210,5.0
1233,4.0
1240,4.0
1265,2.0
43,3.5
222,4.0
262,3.5
922,4.0
1013,3.0
1225,5.0
1237,3.0
1416,4.5
2020,5.0
2125,4.0
2384,3.0
2413,3.5
2686,5.0
2687,3.5
2747,3.0
3100,4.5
3259,4.0
3498,4.0
3798,3.5
5008,4.5
7151,5.0
1,2.5
23,4.5
110,5.0
150,4.0
260,4.5
296,5.0
318,5.0
356,5.0
457,4.5
480,3.5
519,3.0
589,4.5
590,5.0
592,3.5
593,4.5
780,4.5
1210,4.5
1379,4.0
1552,4.5
1616,4.0
1831,4.0
2410,3.0
2427,4.5
2672,4.5
2688,5.0
2717,4.0
2819,4.0
2826,5.0
3354,4.5
3704,0.5
31685,4.0
111,4.0
154,4.0
265,5.0
527,5.0
745,4.0
750,5.0
858,5.0
908,5.0
912,5.0
919,5.0
923,5.0
1125,4.0
1148,5.0
1193,5.0
1204,5.0
1217,4.0
1221,5.0
1233,4.0
1247,5.0
1276,5.0
1299,5.0
1950,5.0
1952,5.0
1959,4.0
1968,4.0
2013,1.0
2019,5.0
2093,2.0
2289,5.0
2369,4.0
2395,5.0
2396,5.0
2599,4.0
2669,4.0
2686,4.0
2734,4.0
2761,5.0
2804,5.0
2858,5.0
2966,4.0
2987,4.0
2997,5.0
3040,3.0
3093,4.0
3134,5.0
3334,4.0
3384,4.0
3408,4.0
3467,4.0
3468,5.0
16,5.0
34,4.0
104,4.0
151,4.0
173,1.0
175,3.5
318,4.0
337,4.0
356,4.5
517,4.0
527,5.0
553,4.0
589,3.5
593,5.0
926,3.5
1088,3.5
1097,5.0
1101,5.0
1220,4.0
1230,5.0
1240,3.5
1246,5.0
1302,3.5
1304,4.0
1374,4.0
1387,5.0
1517,3.0
1591,1.5
1610,4.0
1641,4.0
1682,4.0
1772,1.0
1917,1.0
