movie,ratings
527,5.0
318,5.0
527,4.0
1196,1.5
2959,4.0
6934,2.5
8644,1.0
35836,1.5
40815,2.0
20,2.0
135,1.5
481,4.0
1186,2.0
1644,3.5
1687,3.0
2253,3.0
2421,2.0
2722,4.0
3020,4.0
4703,4.5
4844,4.5
6662,1.5
409,4.0
1097,5.0
1617,2.0
1911,1.0
1927,5.0
2115,5.0
2572,3.0
3614,3.0
5040,3.0
5139,3.0
318,5.0
527,5.0
858,5.0
1221,5.0
318,4.5
527,4.5
2571,3.5
2959,4.0
6874,4.5
30749,4.5
457,4.0
527,4.0
920,4.0
1353,2.0
1968,3.0
2072,2.0
2450,1.0
2628,3.0
2881,3.0
3526,3.0
527,5.0
956,4.0
2936,5.0
356,4.0
527,4.5
1196,2.0
1198,4.0
1580,3.5
1625,4.0
1721,3.5
2571,2.0
2762,2.0
3578,2.0
4993,2.0
5952,2.0
441,3.5
2288,4.0
2908,3.0
527,5.0
318,4.5
527,4.5
858,4.5
1193,4.5
1213,4.0
1221,4.0
6016,5.0
1,4.0
1246,4.0
1617,5.0
2144,3.0
2357,4.0
3072,5.0
527,4.0
920,4.0
1097,3.0
1949,5.0
3072,4.0
318,5.0
527,4.0
858,5.0
1193,4.0
1221,5.0
110,5.0
468,3.0
527,4.0
1021,1.0
1197,1.0
1380,1.0
1968,4.0
2142,3.0
2378,2.0
2406,4.0
4483,4.0
318,4.5
527,4.5
2324,4.5
110,4.0
858,4.0
1221,4.0
1345,3.0
1951,4.0
2150,4.0
2532,2.0
60,5.0
107,2.5
262,5.0
934,5.0
1093,1.0
1411,3.0
1416,4.0
1911,2.0
1952,3.0
2141,4.0
2687,2.0
3273,1.5
3809,5.0
3827,2.0
4002,5.0
260,5.0
527,4.0
2571,5.0
19,3.0
135,4.0
260,5.0
527,4.0
1197,4.0
1588,1.5
1619,3.0
2078,2.5
2150,4.5
2160,4.0
2467,3.5
2622,2.5
2942,2.0
3155,2.0
4296,3.0
5325,4.0
318,5.0
527,5.0
318,4.5
527,4.0
527,5.0
2406,4.0
2478,1.0
158,1.0
355,3.5
596,3.0
1092,4.5
1129,3.5
1204,2.0
1250,3.0
1320,3.0
1380,2.0
1690,4.0
2003,3.5
2081,3.0
2167,5.0
2353,4.0
2407,3.5
3101,3.5
3147,4.0
5952,4.5
260,4.0
527,5.0
1079,4.0
1210,3.0
1961,4.0
2021,2.0
858,4.0
919,4.0
968,1.0
1007,4.0
1097,1.0
1198,3.0
2041,4.0
2433,4.0
2716,2.0
290,4.0
351,4.0
1389,2.0
1888,3.0
2335,3.5
2429,2.5
2618,4.5
3248,3.0
3450,4.0
3478,4.0
4124,2.0
4487,4.0
6367,2.0
6385,3.5
44972,2.0
31,2.5
260,4.0
431,3.0
541,2.5
849,2.5
1196,4.0
1339,2.0
1371,1.5
1805,3.0
2105,1.5
2140,3.5
2288,4.5
2289,1.5
2393,3.5
2571,5.0
2641,4.0
2881,4.0
2968,3.5
3006,1.5
3039,2.5
3255,0.5
3671,3.5
3702,2.5
3793,3.5
3863,4.0
4553,3.5
501,5.0
525,4.0
1193,5.0
2034,2.0
2486,3.0
3072,5.0
260,2.0
293,2.0
318,5.0
527,5.0
589,1.0
1196,1.0
1198,4.0
1210,1.0
2028,5.0
2571,5.0
6711,5.0
318,4.0
527,4.0
2324,4.0
35836,4.5
750,5.0
1073,5.0
1200,5.0
1221,5.0
1466,3.0
2046,2.0
455,1.0
531,0.5
616,4.5
1037,2.0
1093,3.5
1272,3.0
1578,1.0
2020,5.0
2108,1.5
2140,3.5
2288,5.0
2352,3.5
2393,2.0
2427,3.5
2641,5.0
2723,3.0
2746,4.0
2871,1.0
3107,0.5
3210,1.0
3361,4.0
6426,2.0
7195,2.0
25764,2.5
25835,3.5
43910,4.0
527,5.0
597,4.0
1097,4.0
1221,5.0
1381,1.0
1855,1.0
2082,3.0
2560,4.0
3045,1.0
3156,3.0
3268,1.0
3450,3.0
3978,3.0
527,4.0
1197,3.0
2571,5.0
3000,5.0
5971,4.0
122,1.0
318,4.0
477,4.0
527,5.0
605,5.0
912,3.0
1185,4.0
1927,5.0
2083,4.0
2383,0.5
2478,1.0
2722,0.5
2803,1.5
3248,5.0
3285,0.5
3526,5.0
3825,3.0
4223,3.0
4558,3.0
18,2.0
260,5.0
527,5.0
1079,3.0
3219,4.0
356,3.5
527,4.0
2762,2.0
2959,3.0
4973,4.0
39,2.0
527,5.0
1288,4.0
1961,5.0
2915,2.0
318,3.0
527,4.5
1,3.0
527,4.5
2571,4.0
2657,5.0
7153,2.0
7254,1.0
30749,3.5
45210,4.5
110,4.0
527,5.0
528,1.0
562,4.0
912,5.0
