movie,ratings
24,4.0
43,4.0
223,4.0
541,5.0
608,5.0
902,4.0
913,5.0
930,5.0
1193,5.0
1284,5.0
1391,3.0
1513,3.0
1617,4.0
1748,4.0
1884,5.0
1911,4.0
1959,5.0
2184,5.0
2203,4.0
2336,5.0
2355,5.0
2394,3.0
2395,5.0
2396,5.0
2574,3.0
2598,4.0
2686,5.0
2688,4.0
2690,5.0
2700,4.0
2710,2.0
2712,5.0
2716,5.0
2722,2.0
2734,5.0
2757,4.0
2762,5.0
2901,4.0
2946,5.0
2987,5.0
3081,4.0
3113,3.0
3203,3.0
3219,3.0
3362,5.0
480,4.0
541,5.0
589,3.5
924,4.5
1206,5.0
1214,4.0
1246,4.0
1584,4.0
1653,4.0
2291,4.0
2571,4.5
2657,4.5
2716,4.0
2746,4.0
2959,5.0
3471,4.5
3949,4.0
4226,4.0
4878,4.5
4993,4.5
5618,3.0
7361,4.5
34405,4.0
111,1.5
260,5.0
293,4.0
318,2.0
527,2.0
541,5.0
608,4.0
741,5.0
750,5.0
912,4.0
924,5.0
1189,5.0
1237,5.0
1274,5.0
1732,5.0
1884,5.0
2959,2.5
2970,4.5
3007,5.0
3182,5.0
4873,5.0
5121,5.0
5489,5.0
5914,5.0
7063,4.5
7327,5.0
26400,5.0
27773,5.0
27904,5.0
31547,4.0
34542,5.0
41,5.0
43,5.0
223,4.0
233,2.0
265,2.0
318,5.0
608,5.0
750,5.0
912,5.0
969,5.0
1093,4.0
1094,5.0
1183,4.0
1193,3.0
1198,4.0
1217,5.0
1221,4.0
1276,5.0
1513,4.0
1673,4.0
1719,4.0
1911,3.0
2013,4.0
2302,3.0
2318,4.0
2333,5.0
2336,5.0
2355,4.0
2395,4.0
2552,3.0
2681,3.0
2683,4.0
2700,1.0
2710,3.0
2739,4.0
2759,4.0
2997,3.0
3035,5.0
3114,4.0
3134,5.0
3152,5.0
2029,3.0
3156,3.5
3624,3.5
3786,3.0
3793,4.0
4025,4.0
4993,5.0
5219,4.0
5349,4.0
5418,4.5
5445,4.0
5459,4.0
5952,5.0
6333,4.0
6539,4.0
6541,4.0
7153,5.0
7570,4.0
8636,4.0
8644,4.0
8665,4.5
8861,4.0
8865,3.0
8961,3.0
8966,3.5
34150,3.5
37386,3.5
40870,3.5
44199,4.0
24,3.0
145,4.0
457,4.0
919,4.0
1029,3.0
1059,5.0
1097,3.0
1513,4.0
1772,3.0
1911,4.0
2013,4.0
2028,4.0
2333,5.0
2355,4.0
2392,3.0
2394,4.0
2428,4.0
2605,4.0
2700,4.0
2701,4.0
2716,3.0
2719,5.0
2720,4.0
2722,4.0
2724,3.0
2762,4.0
2840,4.0
2841,4.0
2858,5.0
2975,4.0
2987,5.0
3005,5.0
3051,5.0
3081,5.0
3114,5.0
3155,5.0
3157,3.0
3159,4.0
3179,2.0
3273,4.0
3322,2.0
3396,4.0
3404,4.0
3408,5.0
3409,5.0
3439,3.0
3578,4.0
3623,3.0
3751,3.0
3754,4.0
318,4.0
356,4.0
541,4.5
589,4.0
1197,4.0
1246,3.5
1265,3.0
1393,3.0
1580,3.0
1610,3.5
1682,4.0
1961,3.0
2571,4.0
2858,4.0
2959,4.0
3000,5.0
3578,4.0
3897,4.5
3948,3.5
3996,5.0
4306,4.0
4973,4.0
5349,3.5
5618,5.0
6711,3.5
6863,4.0
7096,4.0
7099,5.0
7361,4.0
27773,3.0
44555,4.0
36,5.0
46,5.0
101,5.0
147,5.0
232,5.0
265,5.0
531,5.0
551,4.0
663,4.0
1188,5.0
1228,5.0
1230,5.0
1554,5.0
1617,3.0
1846,4.0
2248,5.0
2395,5.0
2671,4.0
2997,5.0
3052,3.0
3160,5.0
41,5.0
47,2.0
261,4.0
265,5.0
272,4.0
348,5.0
380,2.0
448,4.0
492,5.0
515,5.0
539,1.0
597,1.0
994,5.0
1050,4.0
1073,3.0
1094,5.0
1135,3.0
1199,5.0
1207,5.0
1228,4.0
1230,5.0
1244,5.0
1300,5.0
1303,5.0
1343,2.0
1354,4.0
1411,5.0
1476,4.0
1569,3.0
1611,4.0
1673,5.0
1732,4.0
1884,4.0
1941,4.0
1949,5.0
1950,3.0
1952,5.0
2028,5.0
2150,5.0
2238,5.0
2245,4.0
2333,4.0
2352,4.0
2357,5.0
2359,4.0
2367,3.0
2369,4.0
2395,4.0
2431,1.0
2497,3.0
6,4.0
17,4.0
25,5.0
32,4.0
36,4.0
62,5.0
95,3.0
141,2.0
494,4.0
608,5.0
628,4.0
647,5.0
648,3.0
733,3.0
778,5.0
780,3.0
786,4.0
800,5.0
852,1.0
858,5.0
1183,4.0
1233,5.0
1357,5.0
1057,5.0
1183,5.0
1407,5.0
1416,3.0
1422,3.0
1438,3.0
1479,4.0
1485,5.0
1488,2.0
1515,3.0
1584,5.0
1586,5.0
1589,4.0
1593,5.0
1596,1.0
1597,5.0
1600,3.0
1603,4.0
1606,3.0
1608,4.0
47,4.0
110,5.0
141,5.0
261,3.0
340,3.0
356,5.0
500,5.0
527,5.0
531,3.0
590,5.0
934,4.0
1027,5.0
1028,3.0
1258,2.5
1343,2.5
1409,4.5
1416,4.0
1569,3.5
1619,5.0
1641,5.0
1674,4.0
1959,4.0
2108,3.0
2124,4.0
2431,4.5
2471,4.0
2571,4.0
2628,5.0
2671,4.5
3105,5.0
3147,5.0
3301,4.0
3578,5.0
3751,5.0
3967,5.0
4306,5.0
4993,5.0
5378,4.5
5945,0.5
5952,5.0
6218,4.5
6539,4.0
6942,5.0
7143,5.0
7153,5.0
7155,5.0
7256,4.5
8132,5.0
8360,5.0
30749,4.5
110,5.0
527,4.5
805,5.0
1201,4.5
1246,4.5
1345,2.0
3105,4.5
3147,5.0
3949,4.0
3992,5.0
5995,5.0
6016,4.5
6291,4.5
27020,5.0
30816,4.5
40629,4.0
16,4.0
235,5.0
410,3.0
442,4.0
553,5.0
905,5.0
1069,4.5
1208,3.5
1213,5.0
1219,5.0
1220,3.5
1374,5.0
1517,4.0
1965,3.0
2398,5.0
2660,5.0
2683,2.0
2915,2.5
2985,4.5
2987,5.0
3044,4.0
3075,5.0
3203,4.5
3341,4.5
3461,5.0
3793,4.5
3994,5.0
5062,5.0
5952,4.0
6533,3.5
6629,4.0
6856,5.0
7079,5.0
7216,4.0
7481,2.0
8167,4.0
8264,5.0
8295,4.5
8404,5.0
31035,3.0
21,5.0
41,3.0
105,5.0
296,5.0
356,5.0
608,5.0
750,5.0
858,5.0
904,4.0
912,5.0
1094,5.0
1096,4.0
1208,5.0
1252,5.0
1254,4.0
1262,5.0
1292,5.0
1299,4.0
1584,5.0
1617,5.0
1673,3.0
1674,5.0
1952,4.0
1961,3.0
2076,5.0
2112,5.0
2628,2.0
2764,5.0
2801,3.0
2819,5.0
2917,5.0
3098,4.0
3099,3.0
1183,4.0
1407,3.0
1477,5.0
1479,4.0
1483,1.0
1485,5.0
1488,4.0
1589,5.0
1594,5.0
1600,4.0
1603,5.0
1608,4.0
1617,5.0
1620,4.0
1625,4.0
1653,4.0
1673,5.0
1676,3.0
1693,5.0
1711,3.0
1721,5.0
1722,3.0
1729,5.0
3,4.0
5,5.0
17,4.0
25,3.0
36,5.0
62,5.0
79,5.0
95,3.0
140,5.0
141,3.0
260,4.0
376,5.0
494,4.0
608,4.0
628,5.0
640,3.0
647,4.0
653,3.0
661,4.0
733,4.0
736,3.0
762,3.0
780,4.0
786,3.0
788,5.0
802,4.0
805,4.0
830,5.0
832,3.0
837,4.0
838,4.0
852,5.0
1183,5.0
1356,4.0
1393,5.0
1,5.0
3,4.0
5,2.0
17,5.0
62,4.0
74,5.0
112,4.0
141,5.0
281,5.0
609,3.0
704,5.0
708,5.0
733,5.0
736,3.0
780,5.0
786,5.0
788,4.0
802,5.0
828,5.0
836,5.0
837,4.0
991,5.0
1006,5.0
1073,3.0
1367,3.0
10,3.5
32,4.5
34,5.0
39,4.0
47,4.0
50,5.0
62,3.5
95,3.0
150,4.0
151,3.5
165,3.0
172,2.0
253,3.5
318,5.0
356,5.0
380,3.0
457,4.0
541,5.0
590,4.0
648,4.0
736,2.5
1094,3.5
1196,5.0
1198,4.5
1210,4.0
1234,5.0
1240,4.0
1242,5.0
1278,3.5
1358,4.5
1500,5.0
1584,4.0
1617,5.0
1639,4.0
1674,3.5
1676,3.0
1729,4.0
1917,3.0
1918,3.5
1923,4.0
1965,2.0
1968,4.0
2000,4.0
2081,3.0
2167,4.5
2194,5.0
2268,4.0
2302,3.5
2395,4.5
2406,4.0
986,4.0
1183,4.0
1446,5.0
1617,4.0
1625,4.0
1654,4.0
1664,5.0
1666,5.0
1668,5.0
1669,5.0
1671,5.0
1680,5.0
1682,5.0
1,4.5
47,4.5
110,4.0
111,5.0
296,4.5
306,5.0
318,5.0
356,4.5
527,5.0
750,5.0
858,4.5
1193,4.5
1240,4.0
1704,5.0
1784,4.0
1955,4.0
1961,4.0
2028,5.0
2324,5.0
2571,4.5
2731,5.0
2762,4.5
3578,4.5
