movie,ratings
260,5.0
527,2.5
586,5.0
589,2.0
597,1.5
736,3.0
1036,4.0
1196,5.0
1198,3.0
1210,5.0
1270,5.0
1291,3.0
1527,5.0
1682,3.0
2011,5.0
2028,4.0
2571,5.0
2700,2.5
2916,4.0
3082,2.5
3578,4.0
3623,4.0
3751,3.0
3793,5.0
3977,3.0
4306,4.0
4886,4.0
4993,5.0
5219,4.0
5254,4.0
5378,5.0
5445,4.0
5944,4.0
5952,5.0
6539,3.0
7153,5.0
33493,5.0
33794,3.0
40815,3.5
260,5.0
527,2.5
586,5.0
589,2.0
597,1.5
736,3.0
1036,4.0
1196,5.0
1198,3.0
1210,5.0
1270,5.0
1,5.0
110,5.0
260,4.5
318,5.0
356,4.5
364,4.5
527,4.5
648,4.5
733,4.0
780,4.0
858,4.0
899,4.5
1036,4.0
1196,4.5
1210,4.5
1580,5.0
1608,5.0
1682,4.5
1704,4.5
1732,4.0
2028,5.0
2268,4.5
2571,3.5
3114,4.5
3147,4.5
3275,5.0
3578,5.0
3623,4.5
3753,4.0
3916,5.0
4306,5.0
4886,4.5
4896,4.0
4963,5.0
5418,5.0
6377,5.0
6539,5.0
7143,4.0
7153,5.0
8368,4.0
8533,4.0
8665,5.0
8961,4.0
33794,4.0
40629,4.5
40815,4.0
44191,3.5
45186,4.5
47,4.0
50,5.0
296,4.5
356,4.0
527,4.0
778,4.5
1193,4.5
1206,5.0
1213,5.0
1466,4.5
2571,4.5
2959,5.0
3176,2.0
4146,1.0
4226,4.5
4878,5.0
4993,4.5
5349,4.5
5679,4.5
6539,4.0
27822,0.5
30749,4.0
32587,4.5
33794,4.5
38886,4.0
39381,3.5
40412,4.0
42007,3.0
44191,4.5
44195,4.0
44665,3.5
19,3.0
22,5.0
23,5.0
31,2.0
34,4.0
39,4.0
44,5.0
110,5.0
132,4.0
150,4.0
153,5.0
160,4.0
161,5.0
163,3.0
165,4.0
173,3.0
181,3.0
203,1.0
212,3.0
230,5.0
240,3.0
253,3.0
266,4.0
292,5.0
296,1.0
317,4.0
344,3.0
349,4.0
380,5.0
410,2.0
434,4.0
588,5.0
590,5.0
592,5.0
595,5.0
153,4.0
175,4.0
260,5.0
296,5.0
356,5.0
480,4.5
527,4.5
593,5.0
858,5.0
924,3.5
1196,5.0
1198,4.5
1210,5.0
1221,5.0
1271,4.5
1298,4.0
1357,4.0
1416,3.5
1801,3.5
1982,3.5
2002,4.5
2067,4.0
2150,3.0
2338,2.0
2402,5.0
2405,4.0
2411,5.0
2628,5.0
2642,5.0
2717,4.5
2942,4.0
3578,4.0
3702,3.5
4226,3.5
4235,2.5
4995,4.5
5378,5.0
6539,4.5
33493,5.0
33615,4.0
44199,4.0
1,5.0
19,1.0
47,5.0
50,4.5
52,5.0
158,5.0
260,5.0
296,4.0
318,0.5
356,1.5
480,3.0
527,5.0
593,3.0
608,4.0
788,1.0
858,3.5
1196,5.0
1210,5.0
1270,2.5
1356,1.0
1466,3.5
1562,4.0
1584,4.0
1608,3.0
1653,2.0
1729,4.0
1732,4.0
2324,5.0
2571,3.0
2858,4.0
2959,2.0
3793,3.5
4226,5.0
4306,5.0
4886,0.5
4973,4.0
4993,5.0
5952,5.0
5989,4.0
6377,4.0
6539,5.0
6874,2.5
7153,4.5
8961,5.0
33794,5.0
1,3.0
21,4.0
32,4.0
50,3.0
150,3.0
194,5.0
296,5.0
357,4.0
377,3.0
471,2.0
515,4.0
562,3.0
608,5.0
708,2.0
778,5.0
800,1.0
838,1.0
1028,3.0
1041,1.0
1057,1.0
1060,4.0
1077,3.0
1078,3.0
1089,5.0
1095,5.0
1171,4.0
1179,3.0
1213,3.0
1230,4.0
1249,3.0
1270,4.0
1296,4.0
1304,4.0
1357,3.0
1387,3.0
1500,3.0
1594,5.0
1617,2.0
1641,4.0
1673,1.0
1704,3.0
1732,2.0
1885,2.0
1961,3.0
1966,4.0
2020,4.0
2076,4.0
2155,3.0
2231,4.0
2248,5.0
1,5.0
3,3.0
6,5.0
7,3.0
32,4.0
65,4.0
88,3.0
95,3.0
100,4.0
135,4.0
141,5.0
260,5.0
494,3.0
648,2.0
708,3.0
710,4.0
733,4.0
736,4.0
780,5.0
802,3.0
849,3.0
858,5.0
879,4.0
880,1.0
1073,4.0
1210,5.0
1356,5.0
32,4.0
47,4.0
50,4.5
253,3.5
260,4.5
290,4.5
296,4.0
318,5.0
593,4.0
743,2.0
778,4.5
880,0.5
1036,5.0
1061,4.5
1089,3.5
1090,4.5
1198,4.5
1213,4.0
1222,4.5
1291,4.5
1466,4.5
1644,2.5
1704,4.0
1831,3.0
1911,3.0
2126,1.0
2329,4.5
2371,3.5
2433,3.5
2502,4.0
2542,5.0
2571,4.5
2808,3.5
2959,4.5
2990,3.0
3254,3.5
3328,2.5
3452,3.5
3624,2.5
3897,4.0
4011,5.0
4226,4.0
4239,4.5
4262,4.5
4321,3.0
4974,0.5
4993,4.5
5349,3.5
5810,3.5
6188,4.5
50,4.0
111,5.0
296,5.0
318,2.5
527,3.5
541,2.5
593,5.0
608,3.0
750,3.0
858,5.0
904,2.5
1089,4.0
1193,5.0
1196,2.5
1198,3.0
1201,2.5
1203,4.0
1208,5.0
1213,5.0
1221,5.0
2959,5.0
3949,5.0
4262,5.0
6016,4.5
7361,4.0
7438,4.0
1,3.5
260,3.5
356,3.0
480,4.0
1196,3.5
1198,3.5
1210,3.5
1270,4.0
2571,4.0
4226,4.0
4993,4.0
5418,3.5
5952,4.0
7153,4.5
8368,3.5
33794,3.5
34405,4.5
44191,5.0
44195,4.0
1,4.0
9,3.0
21,5.0
25,5.0
36,5.0
112,4.0
161,4.0
260,5.0
296,5.0
377,5.0
440,4.0
457,5.0
474,4.0
593,5.0
608,5.0
647,4.0
648,3.0
671,5.0
707,3.0
719,4.0
733,5.0
736,4.0
780,3.0
785,2.0
786,4.0
788,3.0
802,3.0
805,3.0
832,4.0
1210,3.0
1356,3.0
1391,3.0
1393,5.0
1405,3.0
1438,3.0
1495,1.0
193,0.5
261,4.5
277,4.0
303,4.5
762,3.5
914,4.5
1223,5.0
1271,4.5
1347,0.5
1513,3.5
2094,5.0
2140,4.5
2144,3.5
2161,3.5
2968,5.0
3082,0.5
3174,1.0
3255,5.0
3363,4.0
104,4.0
231,5.0
356,2.0
608,3.0
946,3.0
1073,5.0
1080,4.0
1097,4.0
1136,4.0
1270,3.0
1278,4.0
1304,5.0
1394,5.0
1457,4.0
1665,2.0
2064,3.0
2384,4.0
2581,3.0
2804,5.0
2858,3.0
2907,4.0
2997,3.0
3034,4.0
3035,5.0
3070,1.0
3114,4.0
3421,4.0
3671,4.0
3751,4.0
3836,4.0
4002,3.0
4025,4.0
4066,4.0
4232,4.0
4534,3.0
1,4.0
47,4.5
110,4.0
175,4.0
260,3.0
296,4.5
318,5.0
344,3.0
356,5.0
364,4.5
480,4.0
589,2.5
590,4.5
592,1.0
593,5.0
595,5.0
608,4.5
780,4.0
858,5.0
1198,5.0
1270,4.5
1321,3.5
1499,0.5
1515,3.5
1717,0.5
1907,3.0
1911,3.0
2108,4.5
2858,5.0
3113,2.0
3273,0.5
3697,2.0
4975,4.0
5266,2.0
6953,4.5
13,3.5
296,5.0
527,5.0
608,4.0
858,2.0
1089,5.0
1097,5.0
1172,5.0
1198,5.0
1208,5.0
1221,2.0
1515,2.0
1687,4.0
2019,5.0
2028,5.0
2046,4.0
2162,4.0
2324,4.5
2329,4.0
2389,4.5
2571,5.0
2716,5.0
2717,4.0
3791,5.0
3864,3.5
4226,4.5
4679,4.0
4941,5.0
4973,5.0
4993,5.0
5291,5.0
5507,2.0
5952,5.0
6966,4.0
7153,5.0
32,5.0
47,5.0
50,3.0
95,4.0
315,1.0
353,5.0
457,5.0
527,3.0
593,5.0
608,5.0
733,4.0
1089,4.0
1199,5.0
1343,4.0
1527,5.0
1663,2.0
1894,4.0
2571,5.0
3249,2.0
22,3.0
45,3.0
48,3.0
204,4.5
348,4.0
661,4.5
783,2.0
913,5.0
953,4.0
1199,4.5
1204,4.0
1242,4.0
1372,3.0
1610,4.5
1674,4.5
2100,4.0
2268,3.0
3037,4.5
3176,4.5
4210,3.5
5945,4.5
1,4.5
260,3.0
318,4.0
364,4.5
527,4.5
1196,3.0
1198,3.5
1270,4.0
1682,2.5
2324,5.0
2571,4.5
3114,4.5
3147,4.0
3578,4.0
3751,3.0
4306,4.5
4886,4.5
4993,5.0
5218,5.0
5299,3.0
5349,4.0
5444,4.0
5952,5.0
5989,3.5
6333,4.0
6377,4.0
7153,5.0
8360,4.0
8874,4.0
8961,4.5
31658,4.0
33794,4.5
40815,4.0
6,5.0
29,3.0
110,5.0
163,4.0
260,5.0
288,5.0
353,4.0
377,4.0
380,5.0
457,5.0
522,3.0
861,4.0
968,1.0
1047,4.0
1127,4.0
1196,5.0
1198,5.0
1204,4.0
1210,4.0
1388,3.0
1408,4.0
1527,5.0
1573,5.0
1580,5.0
1610,3.0
1785,4.0
1910,4.0
1912,3.0
2028,5.0
2058,4.0
2334,4.0
2347,3.0
2423,2.0
2490,5.0
2879,1.0
2916,3.0
3000,5.0
3104,4.0
3168,3.0
50,5.0
441,4.5
593,5.0
1411,4.5
1784,4.0
1895,5.0
2337,5.0
2959,4.0
4091,4.0
4128,5.0
4226,3.5
4973,2.5
5618,3.5
5666,4.0
6367,5.0
6942,5.0
7260,4.5
7444,4.0
8366,5.0
8533,3.5
26776,2.5
30825,4.0
34150,5.0
38061,5.0
40629,5.0
1,4.0
32,5.0
47,5.0
150,5.0
337,4.0
356,5.0
377,5.0
