movie,ratings
81,5.0
912,5.0
1193,5.0
1270,3.0
1295,5.0
3005,2.0
81,5.0
912,5.0
1193,5.0
1270,3.0
1295,5.0
3005,2.0
2483,4.0
2483,4.0
2083,4.5
2137,4.0
2139,3.5
2545,0.5
3483,5.0
3615,3.0
4912,2.0
5422,5.0
26133,5.0
32289,3.5
919,5.0
837,2.0
954,4.5
1019,3.0
1025,3.5
1186,4.5
1223,3.0
1693,4.5
1711,3.5
1952,4.0
2085,2.0
2313,4.5
2471,1.5
2840,4.0
2944,4.0
3624,1.5
5266,3.0
3879,4.0
8937,5.0
912,5.0
913,5.0
923,5.0
1212,5.0
1196,0.5
2571,5.0
3755,4.0
5218,3.5
5377,3.5
5418,5.0
6942,5.0
8638,5.0
8665,5.0
216,3.5
849,3.0
1022,4.5
1029,4.0
1271,3.5
1562,3.5
2490,2.5
2541,3.5
2694,2.5
2881,4.5
2908,4.0
3082,3.0
3107,4.0
3256,4.0
4018,3.5
4025,4.0
63,3.0
1270,4.0
2023,5.0
2271,4.0
2791,5.0
762,3.5
1375,3.5
2023,4.5
356,3.0
897,4.0
912,4.0
1078,3.0
1197,3.0
2725,4.0
3256,2.0
3859,4.0
4410,3.0
4423,4.0
647,2.0
924,5.0
1405,2.0
1513,2.0
1663,3.5
1958,4.0
2002,2.0
2094,2.5
2580,2.0
2616,2.5
2908,4.0
3105,4.0
3386,3.0
4321,2.0
5945,4.0
8781,3.5
441,3.0
455,2.0
673,2.0
1060,2.0
1663,4.0
2087,3.0
2161,3.0
2431,2.0
2953,2.0
3703,4.0
837,2.5
900,4.0
1031,3.5
1272,5.0
1882,2.0
2366,4.0
2402,3.0
2944,4.0
3189,3.0
3441,4.5
3791,3.5
4447,2.0
4980,2.0
213,5.0
912,5.0
1961,5.0
2471,3.0
4467,3.0
150,4.0
912,5.0
1080,4.0
1206,4.0
1704,4.0
3,2.0
5,2.0
6,3.0
14,2.0
17,3.0
21,3.0
25,4.0
34,1.0
50,5.0
58,5.0
110,3.0
194,4.0
232,4.0
265,5.0
272,4.0
296,5.0
329,4.0
345,4.0
356,4.0
357,3.0
497,3.0
509,3.0
539,3.0
541,2.0
590,3.0
653,3.0
673,1.0
778,1.0
788,3.0
912,5.0
1183,4.0
1356,4.0
1357,4.0
1367,3.0
4424,4.0
110,3.0
356,4.0
357,4.0
1097,4.0
1193,5.0
1275,2.0
2186,5.0
2779,4.0
3186,4.0
3263,4.0
318,5.0
2762,3.5
4993,3.0
5418,4.0
5989,5.0
8368,2.0
663,1.0
908,5.0
1620,3.0
1688,4.0
2724,1.0
2762,5.0
2858,5.0
3175,3.0
31,3.0
261,5.0
277,5.0
661,4.0
1084,2.5
1120,3.5
1285,2.0
1918,2.5
1962,5.0
1994,4.0
2140,5.0
2407,0.5
2424,5.0
3361,5.0
4361,4.0
110,4.0
318,4.0
356,3.0
593,2.5
858,4.0
912,4.0
2324,4.0
3147,4.0
7669,4.0
46,4.0
350,4.0
2212,5.0
2762,5.0
3101,4.0
661,4.0
838,2.0
910,3.0
1019,1.5
1042,3.0
1267,4.5
2109,4.5
2336,4.0
2746,3.5
2908,3.5
2947,2.5
4361,3.5
141,3.0
356,4.0
779,4.0
1270,3.0
1302,4.0
1961,5.0
2407,3.0
3798,4.0
4623,4.0
5267,4.0
5293,4.0
57,5.0
193,2.0
195,3.5
524,4.5
562,5.0
912,4.5
971,4.0
1405,0.5
2858,5.0
2915,3.0
3053,5.0
3060,3.0
3105,5.0
3261,4.0
3524,4.0
3893,4.0
5013,3.0
7361,5.0
922,3.5
1680,3.5
1957,0.5
1958,0.5
2126,3.0
2133,5.0
2297,3.0
2313,4.5
2366,2.5
2398,4.5
2739,4.0
3159,1.0
3424,3.5
3476,5.0
3763,4.5
377,4.0
1788,3.0
2725,4.0
