movie,ratings
431,3.0
455,0.5
475,0.5
1059,0.5
1061,0.5
1228,4.0
1263,3.5
1339,2.0
1479,0.5
2193,1.0
2278,0.5
2717,0.5
3703,3.5
4571,0.5
1457,1.5
1831,2.5
1947,0.5
2354,0.5
2581,4.0
3107,3.0
3565,0.5
3999,4.5
4845,3.0
5415,0.5
5524,0.5
5955,0.5
5991,0.5
6619,1.0
48,1.0
485,1.0
596,1.0
805,1.0
903,3.0
1250,2.5
2006,1.5
2302,0.5
2395,1.0
2699,1.0
2712,1.5
3175,3.5
3481,0.5
4963,1.0
5060,1.5
170,1.5
800,1.5
922,1.5
1103,2.0
1188,1.5
1244,1.0
1635,1.5
2140,0.5
2288,2.0
2686,2.0
2795,1.5
3108,0.5
3174,1.5
3510,1.0
4361,2.5
968,0.5
1373,0.5
29,3.0
204,0.5
372,1.0
724,1.5
849,0.5
1042,3.0
1287,2.0
1345,1.0
1513,1.5
1663,0.5
1953,2.0
2490,1.0
2871,1.0
3039,2.0
3256,1.0
110,2.5
150,1.5
260,0.5
318,5.0
356,3.0
457,2.5
527,3.0
589,0.5
1172,0.5
1197,2.5
1198,2.5
1200,0.5
1259,2.5
1265,1.5
1682,1.5
2571,2.5
2762,2.5
3147,2.5
5971,0.5
5,2.0
107,2.5
158,2.0
168,0.5
376,0.5
524,0.5
596,2.0
616,3.0
953,0.5
1242,0.5
1513,2.0
1722,0.5
1909,0.5
3827,1.0
3911,4.0
261,3.0
640,2.0
902,3.0
1097,3.0
1275,1.0
1544,1.0
2990,2.0
4700,1.0
4721,1.0
5784,1.0
1770,1.0
2680,1.0
2706,1.0
2721,1.0
2761,1.0
2762,1.0
2773,1.0
2809,1.0
2810,1.0
2811,1.0
2830,2.0
2838,1.0
2845,1.0
2858,2.0
2885,3.0
2890,1.0
20,3.0
23,2.0
86,1.0
839,2.0
934,1.0
1834,1.0
1955,1.0
2053,1.0
2139,1.0
2141,1.0
2186,1.0
2567,1.0
2857,1.0
3178,1.0
3476,1.0
3504,1.0
3683,1.0
327,3.5
348,3.0
362,0.5
441,1.0
468,0.5
531,0.5
610,4.5
616,0.5
968,4.5
1912,5.0
2420,0.5
3108,2.0
3386,0.5
3752,3.0
3863,0.5
4361,0.5
4571,4.5
60,2.5
135,0.5
307,2.0
637,4.0
671,1.0
799,1.0
866,2.0
1411,0.5
1586,1.0
2109,0.5
2391,4.0
2948,1.0
3005,1.0
3105,1.5
3148,1.5
780,1.0
2710,2.0
2712,1.0
1,1.0
3,2.0
17,5.0
28,2.0
32,2.0
57,2.0
61,2.0
68,2.0
70,1.0
85,2.0
140,1.0
153,1.0
168,1.0
170,1.0
203,2.0
206,1.0
211,1.0
229,2.0
230,2.0
234,2.0
236,5.0
249,1.0
260,3.0
261,1.0
262,1.0
272,2.0
277,1.0
293,2.0
296,1.0
302,2.0
305,1.0
331,1.0
341,1.0
345,2.0
350,1.0
357,1.0
361,1.0
362,1.0
364,1.0
369,1.0
372,1.0
380,2.0
381,1.0
412,2.0
421,1.0
452,2.0
454,1.0
461,1.0
477,2.0
480,1.0
318,4.0
527,2.0
2324,2.5
2571,0.5
4993,0.5
7153,0.5
1644,1.0
1911,0.5
2025,3.5
2105,1.0
2135,0.5
2338,0.5
2662,0.5
2926,1.0
2990,1.0
3515,2.0
3545,1.5
122,1.0
147,0.5
493,1.0
761,4.0
1081,1.0
1537,0.5
1616,1.0
2009,0.5
2253,0.5
2297,0.5
2311,3.5
2567,1.0
2792,1.0
2993,1.0
4007,1.0
5528,0.5
858,5.0
924,3.5
1092,3.0
1429,0.5
1693,0.5
1721,4.0
1894,0.5
2114,0.5
2533,2.5
2642,1.0
3178,2.5
3354,0.5
3617,0.5
3798,0.5
4639,2.0
4734,0.5
8783,0.5
31,0.5
372,0.5
585,1.5
673,1.5
1060,1.5
1172,4.0
1287,2.0
1339,2.0
1371,1.0
1918,0.5
1953,4.5
1994,2.5
2005,3.0
2058,1.0
2080,4.0
2150,0.5
2336,0.5
3006,3.0
3256,1.5
3911,0.5
170,0.5
218,2.5
412,1.5
1031,4.0
1124,1.0
1537,1.5
1792,1.5
2133,3.0
2301,1.0
2318,2.0
2413,2.0
3159,0.5
3178,1.0
3246,1.5
3986,1.0
4084,1.0
260,0.5
318,0.5
1196,0.5
1197,0.5
1198,0.5
