movie,ratings
1,4.0
6,3.0
11,3.0
16,2.0
17,3.0
21,5.0
29,5.0
32,4.0
34,4.0
47,4.0
50,5.0
58,4.0
86,1.0
94,2.0
104,3.0
110,3.0
117,2.0
150,3.0
194,5.0
205,4.0
230,4.0
235,1.0
247,1.0
253,3.0
260,1.0
265,3.0
272,2.0
281,3.0
296,5.0
300,3.0
307,3.0
314,5.0
320,3.0
322,2.0
337,3.0
342,4.0
357,4.0
377,3.0
380,3.0
417,3.0
431,3.0
440,4.0
454,2.0
457,4.0
471,3.0
474,2.0
498,3.0
508,3.0
527,2.0
529,3.0
1,3.5
10,1.5
29,3.0
32,3.0
47,3.0
48,3.0
50,4.0
110,4.0
111,3.0
150,2.5
153,2.0
163,3.5
165,2.5
208,2.5
253,3.5
260,2.5
273,3.5
293,4.5
296,4.0
316,3.0
318,4.0
344,3.0
356,3.5
364,3.0
367,3.0
380,2.5
442,2.0
457,2.5
475,3.5
480,3.0
500,1.5
527,3.5
541,3.0
555,2.5
587,2.0
588,3.5
589,4.5
590,3.0
592,4.0
593,4.0
594,3.0
595,2.5
596,3.0
608,3.0
648,3.5
653,2.0
661,2.5
733,3.0
736,1.5
741,4.0
21,3.0
25,3.5
29,3.0
42,2.0
47,3.5
50,4.5
101,5.0
104,4.0
111,4.0
112,3.0
123,4.5
150,3.0
153,2.5
170,3.0
175,3.0
180,2.5
216,5.0
223,3.0
231,4.5
260,3.5
293,3.0
296,4.0
299,3.0
303,3.0
307,3.5
318,4.0
319,4.0
356,4.5
364,3.0
377,3.0
466,3.5
474,3.0
480,3.0
500,3.0
514,3.0
551,4.0
555,3.5
562,3.5
589,3.5
592,3.5
593,3.5
648,3.0
671,3.0
700,3.5
714,3.5
764,3.0
766,3.0
832,3.0
866,3.5
886,2.0
6,3.0
10,3.0
21,4.0
24,3.0
25,2.0
29,3.0
32,3.0
34,4.0
39,3.0
45,3.0
50,4.0
58,3.0
70,2.0
89,3.0
95,4.0
101,5.0
104,2.0
110,1.0
112,2.0
125,4.0
153,1.0
162,4.0
163,2.0
165,2.0
170,4.0
172,1.0
176,4.0
185,4.0
196,1.0
198,1.0
223,2.0
235,5.0
246,5.0
247,3.0
260,5.0
296,4.0
300,4.0
302,3.0
316,3.0
329,4.0
332,1.0
337,4.0
338,1.0
346,2.0
349,3.0
353,2.0
356,3.0
357,3.0
367,4.0
373,5.0
1,4.0
2,3.0
10,2.0
12,2.5
18,3.0
19,2.5
20,3.0
31,3.0
32,3.0
39,3.0
47,4.0
50,4.0
70,2.0
93,2.0
95,1.5
104,3.0
110,5.0
111,3.0
112,4.0
145,4.0
150,4.0
151,3.5
