movie,ratings
520,4.0
1358,4.5
1377,4.5
1513,3.5
2006,4.5
2018,5.0
2087,4.5
2294,3.0
3755,5.0
520,4.0
1358,4.5
1377,4.5
1513,3.5
2006,4.5
2018,5.0
2087,4.5
2294,3.0
3755,5.0
7,4.0
368,4.0
508,5.0
923,4.5
1101,4.0
1225,5.0
1246,5.0
1704,5.0
1917,2.0
2011,4.0
2012,3.0
2054,2.0
2106,5.0
2321,5.0
2683,1.0
2710,0.5
3148,5.0
3996,0.5
4306,4.0
4993,4.0
5064,4.0
111,5.0
123,4.0
290,4.5
296,5.0
327,1.0
541,5.0
858,5.0
1032,4.0
1034,5.0
1089,4.5
1091,3.0
1103,4.0
1201,4.5
1206,5.0
1213,5.0
1221,5.0
1252,5.0
1274,5.0
1347,0.5
1717,0.5
1921,3.5
2019,5.0
2076,4.0
2140,3.5
2160,4.0
2313,3.5
2318,4.5
2378,0.5
2571,5.0
2692,3.5
3000,5.0
3030,4.5
3091,4.0
3262,5.0
3273,0.5
3328,3.5
3363,0.5
3450,1.0
3476,4.0
3608,1.5
3996,3.0
4226,4.0
4235,4.5
4475,3.0
4645,5.0
4848,5.0
5291,5.0
5618,4.5
5690,5.0
5909,4.5
1327,5.0
1385,5.0
1681,5.0
1969,5.0
2107,5.0
2142,5.0
2297,5.0
2315,5.0
2402,5.0
2572,5.0
3439,5.0
3440,5.0
3513,5.0
4876,5.0
73,4.0
111,5.0
239,4.0
376,5.0
858,5.0
912,4.0
922,3.0
923,3.0
926,3.0
943,4.0
1204,4.0
1252,5.0
1262,5.0
1267,4.0
1284,4.0
1812,5.0
1998,2.0
2019,4.0
2717,2.0
2973,4.0
3435,4.0
3713,5.0
3971,3.0
4010,3.0
6,5.0
7,3.0
9,4.0
32,4.0
95,5.0
376,3.0
494,4.0
648,5.0
736,5.0
743,3.0
780,5.0
1061,5.0
1359,5.0
1391,5.0
6,5.0
25,5.0
104,3.0
376,4.0
608,3.0
648,4.0
653,3.0
733,4.0
778,4.0
784,3.0
785,4.0
1120,5.0
1357,5.0
1358,5.0
1393,5.0
1405,4.0
1407,4.0
12,2.0
107,4.0
260,4.5
296,4.0
502,3.0
1081,4.0
1136,5.0
1196,4.5
1197,5.0
1203,4.5
1296,2.0
1920,3.5
2137,3.0
2300,4.5
2565,3.0
2571,4.5
2622,4.5
2642,3.0
2942,3.0
3157,3.0
3271,4.5
4993,4.5
7153,4.5
260,5.0
541,5.0
924,5.0
1206,5.0
1214,3.0
1240,5.0
1270,5.0
1301,5.0
1584,4.0
1965,4.0
2009,4.0
2571,4.0
2662,4.0
3052,4.0
111,5.0
246,3.0
379,2.0
912,5.0
913,5.0
923,5.0
1197,5.0
