movie,ratings
10,3.5
104,4.5
150,3.0
173,1.5
315,1.0
356,4.5
380,4.0
457,4.0
589,4.0
673,3.0
720,3.0
733,4.0
832,4.0
1036,4.5
1059,3.5
1090,3.5
1101,4.0
1136,4.5
1196,4.0
1240,4.0
1258,3.5
1275,4.0
1485,3.0
1517,4.5
1527,2.0
1586,3.5
1617,4.5
1625,4.5
1644,3.0
1663,3.5
1917,3.5
1923,5.0
2000,4.0
2012,3.5
2028,4.0
2115,4.0
2194,4.5
2268,4.0
2273,3.5
2571,5.0
2617,3.5
2694,3.5
2700,4.0
2762,4.5
2770,3.0
3052,4.0
3098,3.0
3114,4.0
3147,4.0
3510,3.5
50,4.0
111,5.0
148,4.0
150,3.0
162,5.0
233,5.0
246,5.0
260,5.0
296,5.0
299,5.0
308,5.0
448,5.0
527,5.0
599,4.0
608,5.0
621,5.0
668,5.0
670,4.0
750,4.0
858,5.0
904,4.0
911,5.0
912,5.0
920,4.0
923,3.0
924,3.0
1035,4.0
1079,5.0
1131,5.0
1147,5.0
1148,5.0
1176,5.0
1190,5.0
1193,3.0
1196,5.0
1198,5.0
1208,4.0
1219,3.0
1221,5.0
1224,5.0
1225,5.0
1251,5.0
1263,5.0
1265,3.0
1267,5.0
1270,5.0
1617,4.0
1945,5.0
1952,5.0
2013,4.0
1,5.0
318,5.0
356,5.0
480,5.0
1198,5.0
1270,5.0
2571,5.0
2959,5.0
3578,4.0
3753,4.0
3793,4.0
4022,4.0
4027,3.5
4886,3.5
4963,4.0
4993,3.5
4995,4.0
5418,4.0
5445,3.5
6333,4.0
6502,3.5
6539,4.0
6934,2.5
7153,4.0
7361,4.0
8961,4.5
33493,3.5
33794,4.5
44191,3.5
1,3.0
3,3.0
5,3.0
6,5.0
7,5.0
9,5.0
12,3.0
14,5.0
17,2.0
18,5.0
32,5.0
36,4.0
41,5.0
52,5.0
64,3.0
65,5.0
66,3.0
74,4.0
79,5.0
86,4.0
88,4.0
94,4.0
95,3.0
100,4.0
102,4.0
107,5.0
112,5.0
135,5.0
140,5.0
141,4.0
156,4.0
376,2.0
467,4.0
494,5.0
608,3.0
627,3.0
628,5.0
637,5.0
639,4.0
648,5.0
653,3.0
661,5.0
663,4.0
667,4.0
671,5.0
704,4.0
707,4.0
708,2.0
719,4.0
724,5.0
236,4.0
282,3.5
599,4.0
904,4.5
1148,4.5
1199,4.5
1204,4.5
1278,4.0
1408,4.0
1674,4.0
2100,4.0
2529,4.0
2657,4.0
3147,4.5
3418,4.0
3753,4.0
4881,4.0
4995,4.0
5147,5.0
6001,4.0
6539,2.0
6874,3.5
25825,5.0
31347,5.0
37731,4.0
29,3.5
30,4.0
50,4.5
70,3.5
235,5.0
296,5.0
356,4.0
457,3.0
541,3.5
599,4.0
608,5.0
714,5.0
750,5.0
783,2.5
858,3.5
903,4.5
904,5.0
908,5.0
910,2.5
912,5.0
913,5.0
965,4.0
1077,4.0
1080,5.0
1084,3.5
1089,5.0
1147,3.5
1193,4.5
1199,4.5
1201,4.5
1204,4.5
1206,5.0
1208,3.5
1209,4.0
1214,5.0
1217,4.5
1219,5.0
1237,4.5
1245,5.0
1250,4.0
1252,4.0
1253,4.0
1254,5.0
1276,4.0
1282,3.5
1305,2.5
1320,3.5
1348,3.5
1375,3.0
1394,4.5
10,4.5
47,4.0
110,4.5
111,4.5
150,4.0
163,4.5
165,5.0
172,5.0
296,4.5
315,4.0
356,3.0
367,4.0
420,4.0
480,4.0
520,3.0
527,5.0
541,5.0
589,3.0
590,5.0
595,4.5
596,4.0
597,4.5
648,5.0
780,4.0
858,5.0
904,3.5
912,4.5
1036,4.5
1089,4.5
1201,5.0
1204,4.0
1213,4.5
1214,4.5
1221,5.0
1227,5.0
1240,4.5
1250,5.0
1262,4.5
1267,4.5
1270,4.0
1278,2.5
1291,4.0
1320,4.0
1370,4.5
1393,4.5
1479,5.0
1527,4.0
1580,4.5
1587,3.0
1608,4.0
1,4.5
7,4.0
17,5.0
34,5.0
58,4.0
345,4.5
457,4.5
474,4.5
497,4.0
508,4.0
588,5.0
589,4.5
594,5.0
595,5.0
838,4.0
919,5.0
1022,5.0
1080,4.0
1188,5.0
1307,5.0
1408,3.0
1537,5.0
1584,5.0
1610,4.5
1721,3.5
1784,4.0
1923,2.5
2028,4.0
2078,5.0
2080,3.0
2096,4.5
2174,3.5
2355,4.5
2359,3.5
2396,4.0
2571,4.0
2640,4.0
2690,3.5
2692,4.5
2797,3.5
3114,4.0
3189,2.5
3260,3.5
3418,3.5
3996,4.0
4306,4.0
4361,4.0
4886,5.0
4973,3.5
4993,3.5
147,5.0
382,3.5
1367,3.5
1835,4.0
1969,3.5
1970,3.5
1971,3.5
2759,2.5
3301,4.0
3752,5.0
3868,3.0
3969,5.0
4022,5.0
4023,4.5
4025,4.0
4168,3.0
4228,3.5
4270,1.5
4306,4.5
4340,2.5
4368,4.0
4386,4.0
4447,4.0
4679,1.5
4700,4.0
4867,3.0
4899,4.5
4995,4.0
5066,5.0
5092,4.0
5218,4.5
5264,4.5
5419,4.0
5458,4.5
5564,4.0
5621,4.0
5942,4.5
5943,4.5
6006,4.5
6155,4.5
6332,4.0
6338,3.5
6373,5.0
6378,4.5
6535,4.0
6593,4.0
6624,3.5
6763,4.0
6888,3.5
7148,4.0
25,5.0
62,4.0
356,5.0
599,4.0
858,5.0
968,4.0
969,4.0
1077,5.0
1094,4.0
1097,4.0
1200,4.0
1207,4.0
1225,5.0
1262,4.0
1266,4.0
1267,4.0
1299,4.0
1333,4.0
1449,4.0
1608,4.0
1644,4.0
1680,4.0
1721,4.0
1729,4.0
1732,5.0
1783,3.0
1931,5.0
2132,5.0
2204,4.0
2268,4.0
2361,5.0
2406,4.0
2524,3.0
2633,3.0
2730,5.0
2792,3.0
2803,4.0
2857,5.0
2872,5.0
2877,4.0
3053,3.0
3196,4.0
3358,4.0
3471,5.0
3508,4.0
3529,4.0
3556,5.0
3811,5.0
3812,5.0
3963,3.0
161,5.0
163,4.0
172,4.0
296,2.5
318,5.0
356,5.0
466,4.5
520,4.0
541,5.0
599,5.0
608,4.5
750,5.0
858,5.0
899,5.0
903,5.0
904,5.0
905,4.0
908,5.0
910,5.0
911,5.0
912,5.0
913,5.0
914,5.0
923,5.0
933,5.0
951,4.5
954,5.0
955,5.0
969,5.0
1066,4.5
1086,5.0
1089,5.0
1124,5.0
1201,5.0
1203,5.0
1204,5.0
1206,3.5
1207,5.0
1208,5.0
1209,5.0
1221,5.0
1225,5.0
1228,5.0
1230,3.5
1233,3.5
1234,5.0
1235,4.0
1245,4.0
1247,5.0
1252,5.0
1,3.0
7,3.0
14,5.0
62,5.0
140,3.0
141,3.0
260,3.0
608,5.0
648,4.0
733,4.0
736,3.0
780,4.0
800,5.0
818,3.0
830,3.0
832,4.0
994,5.0
1041,5.0
1042,5.0
1073,4.0
1120,4.0
1183,4.0
1210,3.0
1356,4.0
1393,4.0
1399,4.0
1544,4.0
1556,3.0
1580,4.0
1,4.0
47,4.5
253,4.0
296,3.5
318,5.0
356,3.5
502,3.0
541,3.5
551,4.5
586,2.0
648,3.5
661,3.0
783,4.0
1019,3.5
1256,4.0
1261,3.5
1265,3.0
1274,4.0
1408,4.5
1566,4.0
1682,3.0
1748,4.0
2028,4.0
2042,2.5
2053,3.0
2105,4.0
2139,4.5
2471,3.0
2571,4.0
2761,3.5
2762,3.0
2947,3.5
