movie,ratings
19,1.5
317,3.5
350,4.0
442,1.0
508,4.5
509,1.0
594,2.0
920,4.0
1183,1.0
1213,4.5
1259,1.5
1291,4.5
1517,3.0
2355,3.5
3578,5.0
325,4.0
410,2.0
1097,3.0
1721,4.0
1888,5.0
144,2.0
695,4.0
1721,4.0
2745,3.0
3101,5.0
858,5.0
1556,3.5
1588,2.5
2019,4.5
2405,4.5
2409,4.0
2421,4.5
2641,3.0
2872,1.0
2944,4.0
2950,2.5
2989,3.0
3039,3.0
3082,2.5
3635,3.0
3638,3.5
3703,2.5
107,5.0
2085,4.0
2145,2.5
2160,2.5
2501,5.0
2948,3.5
4002,0.5
260,4.0
318,4.5
1196,4.0
1197,4.0
1198,3.0
1210,3.5
256,3.0
1100,3.5
1275,3.5
1293,4.0
1438,2.5
2411,4.0
2641,2.0
2951,5.0
3039,2.5
3168,3.5
4018,4.0
4041,4.5
4361,4.0
4487,4.5
4499,3.5
44,3.0
70,3.5
145,3.5
196,4.0
1320,3.5
1625,4.5
2001,3.0
2353,3.5
2542,5.0
2699,2.5
3753,3.0
3977,2.5
5378,1.0
5418,3.5
6539,1.5
6874,2.5
267,0.5
605,4.5
1381,4.5
1588,3.5
2384,0.5
2398,2.0
2396,3.0
2433,4.0
2439,4.0
2442,3.0
2501,4.0
2504,2.0
2506,3.0
260,5.0
296,4.0
593,3.0
788,2.5
858,4.0
1214,3.0
1291,3.0
1485,3.0
1721,2.5
2028,3.0
2571,3.0
2858,3.0
2959,4.5
3147,3.5
3578,4.0
3793,3.5
4993,4.0
5418,3.0
6539,3.5
6874,3.0
8636,1.5
341,3.0
1177,4.0
1193,2.0
1280,2.0
1857,4.0
2350,5.0
3496,1.0
4379,3.0
4568,3.0
5954,2.0
145,4.5
520,2.5
1148,3.0
1320,0.5
1396,4.0
1732,2.0
2001,4.0
2054,0.5
2353,4.0
2770,4.5
3623,2.5
3977,3.5
4034,2.0
5060,2.5
5445,3.5
2542,5.0
1201,4.5
1204,4.0
1275,4.0
1302,4.5
1380,2.5
1597,3.0
1645,4.5
1722,4.0
1747,2.5
1876,2.0
2001,4.0
2006,3.0
2054,1.0
2353,4.0
2617,2.0
3176,4.0
3418,2.0
3897,4.0
4022,1.5
5415,1.0
194,4.0
1296,4.5
2243,3.0
2336,4.5
3452,4.5
3785,3.0
4489,5.0
6059,4.5
7879,2.5
63,2.5
267,3.0
1431,3.0
1566,3.0
2335,3.0
2723,3.0
2792,2.5
3717,3.5
5785,3.0
6947,3.5
410,3.0
413,2.0
1388,5.0
1556,1.0
1918,4.0
2375,3.0
260,4.0
318,4.0
1196,5.0
1197,3.5
1198,4.0
1210,3.5
1291,4.0
2571,3.5
1345,5.0
1595,2.0
1721,5.0
2263,5.0
3101,5.0
94,3.5
546,0.5
585,3.5
1297,3.5
1348,4.0
1350,4.0
1479,3.0
1590,3.0
1645,4.0
1687,3.0
2010,5.0
2058,4.0
2428,2.0
3438,4.0
4148,1.5
