movie,ratings
5,2.5
260,3.0
261,3.5
362,1.5
455,1.5
531,1.0
596,1.5
745,1.0
898,1.0
954,3.0
1019,1.5
1022,1.0
1025,2.0
1136,0.5
1148,1.0
1196,3.5
1197,0.5
1211,1.5
1237,1.0
2004,0.5
2571,4.0
2572,3.5
2804,0.5
3000,4.0
3469,2.0
3489,2.0
3510,3.5
4016,0.5
4993,3.0
5291,1.0
5618,3.0
5690,3.0
5952,3.0
6350,4.5
6483,0.5
7099,4.0
7153,3.5
7361,1.0
7669,2.0
27611,1.0
31658,5.0
1270,3.0
1953,4.0
2025,3.0
2471,3.0
2739,3.0
3113,3.0
175,2.5
481,4.0
493,1.5
934,3.5
1378,2.0
1792,2.5
2139,1.5
2371,1.5
2528,3.0
2863,3.5
3020,4.0
3328,1.5
4161,1.5
4448,3.5
5945,3.0
1,2.0
356,3.0
480,3.5
593,0.5
953,0.5
1270,3.5
2571,3.0
16,3.5
22,1.5
29,3.5
44,1.0
45,0.5
48,1.5
150,1.5
223,5.0
296,3.5
551,4.5
589,1.0
592,2.5
593,2.5
750,2.5
923,4.0
1172,2.0
1175,4.5
1204,2.5
1206,2.0
1208,4.5
1275,1.5
1690,2.0
1732,4.5
1921,4.0
2167,1.0
2428,1.0
2542,3.5
2617,1.0
2628,1.0
2671,1.0
2692,4.0
2706,0.5
2710,0.5
3081,4.0
3160,3.5
3578,2.5
3683,2.0
3863,3.0
3949,5.0
4011,4.0
4022,1.5
4027,4.0
4161,1.5
4235,3.5
4308,3.0
4310,0.5
4344,1.0
4571,3.0
4641,4.5
4734,3.5
69,4.0
135,4.5
150,4.0
267,4.0
318,5.0
524,3.0
940,4.0
1021,3.0
1200,3.0
1214,4.5
1927,2.5
2114,3.0
2253,3.0
2394,1.5
2687,3.0
2723,4.0
2791,5.0
3100,4.0
3421,5.0
3916,4.5
4321,1.0
6157,1.0
6188,5.0
6503,0.5
6938,4.0
446,3.0
519,0.5
1029,1.5
1243,2.5
1373,1.5
1411,2.0
1953,4.5
2105,1.0
2289,4.0
2393,2.0
2471,2.5
2527,3.0
2707,2.0
3157,3.5
3489,1.5
552,4.0
45447,4.0
1097,5.0
1270,5.0
2384,3.0
2971,2.0
3528,2.0
204,3.5
719,3.0
20,4.0
1687,1.0
1892,2.5
1956,4.0
2139,2.0
2141,3.5
2301,4.0
2338,2.0
2413,3.0
2664,2.5
2841,1.5
2857,3.0
3638,1.5
3986,2.5
6565,3.5
135,3.5
671,4.0
743,1.5
799,2.5
866,4.5
1175,1.0
1296,2.5
1409,1.5
1476,2.0
1590,1.0
1680,3.0
1957,3.5
2231,2.5
2371,2.5
2391,1.0
2394,2.0
3005,2.0
3252,3.5
3301,2.5
4002,1.5
170,3.0
610,2.5
1831,2.5
2046,2.0
2078,3.0
2393,3.0
2600,3.0
3156,3.0
3254,4.0
3354,2.0
3826,2.0
3981,2.0
4544,4.0
4890,3.0
42011,4.0
1953,4.5
1,1.5
2,2.0
48,2.5
110,4.0
158,1.0
260,2.0
318,4.5
344,1.0
356,2.5
364,3.0
367,1.0
541,1.5
551,3.0
1196,2.0
1198,2.0
1210,2.0
1246,4.0
1291,2.0
1645,2.5
1732,0.5
2115,2.0
2167,1.0
2355,1.5
2572,3.5
2617,1.5
2959,2.5
3000,4.0
3275,4.0
4014,3.5
4973,1.0
5254,1.0
5313,1.0
5618,3.5
5952,3.5
5971,4.0
5989,2.5
6287,3.5
6377,2.0
6539,3.5
7153,3.0
7361,3.0
7373,1.5
8360,3.0
8361,1.5
8368,1.5
8371,1.0
8636,1.0
8907,1.5
8961,2.5
8972,2.0
204,4.0
277,2.5
1302,4.5
2353,4.0
2770,2.5
3101,2.5
3147,3.5
3481,3.0
3753,3.0
4306,4.0
135,4.5
277,1.5
765,4.0
1032,3.5
1059,3.0
1378,5.0
1556,1.0
1947,1.0
2150,1.0
2662,3.0
3438,4.0
3510,5.0
3988,2.5
4446,4.0
5481,3.5
1104,4.0
1416,2.5
1717,1.5
1735,3.5
2504,3.0
2772,3.5
3553,2.5
3791,3.0
4228,3.0
4248,1.0
4639,1.5
4757,2.5
5969,2.0
8731,3.5
673,1.0
837,3.5
1020,3.0
1263,3.5
1562,0.5
1589,4.0
1717,3.5
1911,0.5
1918,2.5
2002,3.0
2455,4.0
2471,1.0
3082,3.5
3210,4.5
3273,3.0
1186,4.0
1586,1.5
2359,4.0
2707,4.0
3107,3.0
3978,4.0
4326,4.5
4487,3.0
4844,5.0
5346,1.0
7007,4.0
27636,3.0
32078,1.5
1,2.5
356,3.5
480,2.5
593,3.0
1270,3.5
2571,3.0
919,1.0
1270,5.0
1517,4.0
2023,5.0
2291,0.5
2634,2.0
3996,4.5
4771,3.0
5349,3.0
107,4.0
180,3.5
261,2.5
661,3.5
31,0.5
135,4.5
319,5.0
333,4.0
355,1.0
524,4.0
529,4.0
585,1.5
785,3.5
849,3.0
1373,4.5
1405,0.5
1831,4.5
1962,0.5
2746,4.0
2949,3.5
3247,0.5
480,3.0
1270,4.0
2571,4.0
